Month,Rain_7d_Sum,Temp_7d_Avg,Fire_Danger_Index,Max_Temperature_C,Max_Humidity_pct,Total_Rainfall_mm,Max_Wind_Speed_kmh,Elevation_m,Slope_deg,Aspect_deg,Baseline_NDVI,Risk_Category,Risk_Level_Numeric
12,0.0,20.67142857142857,1.07,21.1,90,0.0,4.6,887.0,11.9,189.0,0.2508,High Risk,2
12,0.0,20.62857142857143,1.37,19.9,89,0.0,6.2,882.6,12.1,192.6,0.2323,High Risk,2
12,0.0,20.77142857142857,1.11,20.1,91,0.0,5.1,888.3,12.0,188.1,0.2691,High Risk,2
12,0.0,20.62857142857143,1.28,19.6,88,0.0,5.8,882.7,12.0,188.5,0.2724,High Risk,2
12,0.0,20.25714285714286,1.87,18.9,95,0.0,9.5,884.4,11.8,189.7,0.2621,High Risk,2
12,0.3000000000000142,19.4,1.51,15.1,98,0.3,9.9,885.7,11.8,190.1,0.2561,High Risk,2
12,0.3000000000000142,18.88571428571429,0.98,17.5,92,0.0,5.2,887.0,11.9,190.1,0.2362,High Risk,2
12,0.3000000000000142,18.728571428571428,1.45,20.0,86,0.0,6.3,881.5,12.6,191.1,0.2701,High Risk,2
12,0.3000000000000142,18.557142857142857,1.3,18.7,84,0.0,5.9,886.0,11.7,190.5,0.2359,High Risk,2
12,0.3000000000000142,18.67142857142857,1.47,20.9,90,0.0,6.4,887.2,11.9,188.9,0.2653,High Risk,2
1,0.3000000000000142,18.914285714285715,2.37,21.3,89,0.0,10.0,887.5,12.0,191.3,0.272,High Risk,2
1,3.500000000000014,18.557142857142857,1.28,16.4,95,3.2,7.5,885.0,11.6,190.8,0.2565,Low Risk,0
1,3.2000000000000144,18.814285714285717,1.53,16.9,94,0.0,8.6,885.5,12.1,191.7,0.2573,Low Risk,0
1,3.2000000000000144,18.928571428571427,1.07,18.3,91,0.0,5.4,885.1,11.6,190.1,0.2233,Low Risk,0
1,3.2000000000000144,18.62857142857143,1.21,17.9,82,0.0,5.6,885.4,11.7,191.3,0.2472,Low Risk,0
1,9.600000000000016,18.02857142857143,1.66,14.5,95,6.4,11.0,884.5,11.7,186.7,0.254,Low Risk,0
1,10.000000000000014,17.27142857142857,0.86,15.6,93,0.4,5.2,884.7,11.5,189.4,0.2369,Low Risk,0
1,10.000000000000014,16.67142857142857,0.77,17.1,94,0.0,4.3,886.7,12.4,188.9,0.2804,Low Risk,0
1,6.800000000000015,16.914285714285715,1.47,18.1,96,0.0,7.9,886.2,12.2,190.8,0.2495,Low Risk,0
1,6.800000000000015,17.114285714285714,0.76,18.3,95,0.0,4.0,886.7,12.3,189.1,0.2542,Low Risk,0
1,6.800000000000015,16.842857142857145,1.04,16.4,92,0.0,5.9,886.3,12.2,191.2,0.2879,Low Risk,0
1,7.900000000000015,16.885714285714283,1.26,18.2,96,1.1,6.7,887.1,11.9,190.9,0.2765,Low Risk,0
1,2.900000000000014,17.04285714285714,1.23,15.6,89,1.4,7.1,887.3,12.0,189.3,0.2875,Low Risk,0
1,2.500000000000014,17.342857142857145,0.9,17.7,91,0.0,4.7,883.4,12.3,190.3,0.2803,Low Risk,0
1,2.500000000000014,17.785714285714285,1.09,20.2,86,0.0,4.7,884.7,12.5,189.7,0.2716,Low Risk,0
1,2.500000000000014,18.0,1.4,19.6,87,0.0,6.3,885.7,11.6,190.1,0.2491,Low Risk,0
1,2.500000000000014,18.142857142857142,0.89,19.3,92,0.0,4.3,886.0,12.8,190.9,0.2391,Low Risk,0
1,2.500000000000014,18.571428571428573,2.09,19.4,100,0.0,10.9,885.0,11.6,189.6,0.2731,Low Risk,0
1,1.400000000000014,19.0,1.81,21.2,96,0.0,8.3,887.4,11.9,188.0,0.253,High Risk,2
1,0.0,19.971428571428568,1.72,22.4,93,0.0,7.2,889.0,12.0,190.7,0.2259,High Risk,2
1,16.400000000000013,20.428571428571427,2.24,20.9,94,16.4,10.2,886.3,12.0,191.3,0.2677,Low Risk,0
1,54.500000000000014,19.17142857142857,1.39,11.4,98,38.1,12.1,886.1,12.6,188.0,0.2646,Low Risk,0
1,68.30000000000001,18.142857142857142,0.87,12.4,97,13.8,6.9,887.3,12.3,190.0,0.2416,Low Risk,0
1,68.30000000000001,17.728571428571428,1.48,16.4,100,0.0,9.1,883.2,12.1,188.9,0.2821,Low Risk,0
1,76.70000000000002,16.457142857142856,0.96,10.5,95,8.4,8.8,886.0,12.3,191.4,0.2481,Low Risk,0
1,76.70000000000002,15.614285714285714,0.82,15.3,100,0.0,5.4,887.5,12.1,191.4,0.2946,Low Risk,0
1,81.00000000000001,14.457142857142856,1.18,14.3,98,4.3,8.2,885.0,11.8,189.0,0.2809,Low Risk,0
1,64.60000000000002,13.6,1.21,14.9,100,0.0,8.2,884.2,12.1,188.4,0.2763,Low Risk,0
1,26.50000000000001,14.257142857142856,0.82,16.0,91,0.0,4.7,885.7,12.0,190.3,0.252,Low Risk,0
1,12.700000000000014,15.042857142857144,1.28,17.9,90,0.0,6.5,885.9,11.7,188.7,0.2637,Low Risk,0
1,14.900000000000016,14.914285714285716,1.29,15.5,95,2.2,8.0,884.6,12.4,191.0,0.2652,Low Risk,0
2,14.600000000000014,15.642857142857142,2.05,15.6,92,8.1,12.2,889.1,12.0,189.8,0.2568,Low Risk,0
2,14.600000000000014,16.12857142857143,1.07,18.7,90,0.0,5.2,885.3,11.7,191.9,0.2614,Low Risk,0
2,10.300000000000017,16.985714285714284,1.14,20.3,90,0.0,5.1,884.3,11.7,192.0,0.2871,Low Risk,0
2,10.300000000000017,17.985714285714284,1.88,21.9,92,0.0,8.0,885.9,12.2,191.9,0.2507,Low Risk,0
2,10.300000000000017,18.6,0.96,20.3,90,0.0,4.3,887.4,12.3,190.5,0.268,Low Risk,0
2,10.900000000000016,18.628571428571423,1.43,18.1,89,0.6,7.1,886.0,12.1,188.9,0.2527,Low Risk,0
2,30.400000000000013,18.514285714285712,1.97,14.7,93,21.7,12.6,886.7,12.1,188.2,0.2375,Low Risk,0
2,32.30000000000001,18.32857142857143,1.79,14.3,99,10.0,12.5,884.7,11.8,190.7,0.2771,Low Risk,0
2,32.60000000000001,18.15714285714286,1.52,17.5,99,0.3,8.7,888.2,12.0,190.8,0.2672,Low Risk,0
2,32.60000000000001,17.97142857142857,1.2,19.0,100,0.0,6.4,886.8,11.9,190.3,0.2759,Low Risk,0
2,32.60000000000001,17.771428571428572,0.97,20.5,100,0.0,4.8,887.6,11.9,188.4,0.2468,Low Risk,0
2,32.60000000000001,17.942857142857143,1.62,21.5,100,0.0,7.6,886.5,12.0,189.0,0.2518,Low Risk,0
2,32.20000000000001,18.74285714285714,1.51,23.7,95,0.2,6.1,887.2,11.8,190.1,0.2671,Low Risk,0
2,18.30000000000001,19.02857142857143,1.2,16.7,92,7.8,6.7,884.7,12.2,189.3,0.2727,Low Risk,0
2,16.600000000000016,19.47142857142857,1.5,17.4,94,8.3,8.2,885.3,11.7,189.1,0.279,Low Risk,0
2,19.900000000000016,19.314285714285717,1.25,16.4,96,3.6,7.4,888.0,11.6,188.8,0.2596,Low Risk,0
2,19.900000000000016,19.442857142857143,1.25,19.9,96,0.0,6.1,888.3,11.8,189.8,0.2687,Low Risk,0
2,29.700000000000017,19.2,1.94,18.8,98,9.8,10.2,884.3,12.3,189.8,0.288,Low Risk,0
2,36.100000000000016,18.585714285714285,1.76,17.2,91,6.4,9.4,886.4,12.1,189.0,0.2554,Low Risk,0
2,36.70000000000002,17.74285714285714,1.11,17.8,90,0.8,5.7,885.4,11.5,190.0,0.2654,Low Risk,0
2,54.100000000000016,17.614285714285717,1.15,15.8,91,25.2,6.7,885.0,12.2,190.3,0.259,Low Risk,0
2,55.90000000000001,17.742857142857144,1.56,18.3,93,10.1,8.0,886.4,12.0,190.4,0.2643,Low Risk,0
2,52.30000000000002,18.61428571428572,1.9,22.5,95,0.0,8.1,887.7,11.9,188.9,0.2819,Low Risk,0
2,55.80000000000002,18.77142857142857,1.75,21.0,94,3.5,7.9,886.7,11.9,189.6,0.2522,Low Risk,0
2,49.40000000000001,18.45714285714286,2.32,16.6,92,3.4,13.0,885.5,11.6,190.0,0.2485,Low Risk,0
2,46.30000000000001,18.32857142857143,1.36,16.3,94,3.3,7.9,886.8,12.1,190.2,0.2743,Low Risk,0
2,59.40000000000002,17.571428571428573,0.73,12.5,100,13.9,5.9,885.5,11.6,188.4,0.2838,Low Risk,0
2,34.70000000000002,17.52857142857143,0.89,15.5,100,0.5,5.8,886.6,11.9,189.6,0.2393,Low Risk,0
3,24.60000000000001,17.728571428571428,1.03,19.7,98,0.0,5.2,888.1,11.9,190.7,0.2561,Low Risk,0
3,26.200000000000017,17.02857142857143,1.11,17.6,94,1.6,6.0,882.9,12.2,189.3,0.2659,Low Risk,0
3,28.00000000000001,16.714285714285715,1.78,18.8,95,5.3,9.1,887.2,12.0,190.4,0.2618,Low Risk,0
3,25.50000000000001,17.17142857142857,1.57,19.8,95,0.9,7.6,883.7,12.2,190.0,0.2632,Low Risk,0
3,23.200000000000014,17.500000000000004,1.05,18.6,95,1.0,5.4,887.8,11.6,189.4,0.2622,Low Risk,0
3,9.300000000000017,18.6,2.06,20.2,95,0.0,9.8,885.0,12.0,191.5,0.2501,Low Risk,0
3,8.800000000000015,19.285714285714285,2.66,20.3,93,0.0,12.3,884.2,12.2,189.6,0.2227,Low Risk,0
3,8.800000000000015,19.442857142857147,2.41,20.8,94,0.0,11.0,887.0,12.4,189.7,0.2608,Low Risk,0
3,7.300000000000015,20.071428571428573,1.72,22.0,90,0.1,7.1,886.5,11.7,189.4,0.2577,Low Risk,0
3,2.000000000000014,20.61428571428572,2.17,22.6,95,0.0,9.2,884.5,11.7,191.8,0.2387,Low Risk,0
3,2.1000000000000143,21.028571428571432,1.5,22.7,88,1.0,5.9,884.1,12.2,191.7,0.251,Low Risk,0
3,2.800000000000014,21.571428571428573,1.85,22.4,91,1.7,7.6,885.7,12.5,191.4,0.2745,Low Risk,0
3,2.800000000000014,21.514285714285712,0.87,19.8,90,0.0,4.0,884.2,12.1,191.0,0.2582,Low Risk,0
3,4.800000000000014,21.857142857142858,2.66,22.7,87,2.0,10.3,884.4,11.7,188.9,0.264,Low Risk,0
3,8.900000000000013,21.9,1.44,21.1,94,4.1,6.5,886.2,11.7,189.5,0.2451,Low Risk,0
3,8.800000000000015,22.11428571428572,1.26,23.5,92,0.0,5.0,884.6,12.0,189.1,0.2701,Low Risk,0
3,10.900000000000016,22.27142857142857,1.97,23.7,94,2.1,7.9,886.6,12.1,191.2,0.2945,Low Risk,0
3,10.100000000000014,22.357142857142858,2.31,23.3,100,0.2,10.0,888.2,11.9,192.8,0.269,Low Risk,0
3,10.600000000000014,22.371428571428574,2.36,22.5,99,2.2,10.5,885.8,11.7,190.8,0.2677,Low Risk,0
3,11.300000000000011,22.857142857142858,2.49,23.2,94,0.7,10.2,886.2,12.3,192.0,0.2649,Low Risk,0
3,9.300000000000011,22.95714285714286,1.61,23.4,89,0.0,6.2,889.0,11.9,190.5,0.2512,Low Risk,0
3,5.300000000000015,23.442857142857143,2.94,24.5,94,0.1,11.4,884.2,12.2,190.4,0.2755,Low Risk,0
3,5.300000000000015,23.87142857142857,1.68,26.5,92,0.0,5.9,887.8,11.5,189.3,0.2593,Low Risk,0
3,3.2000000000000144,24.385714285714283,2.04,27.3,94,0.0,7.1,887.6,12.4,190.7,0.287,Low Risk,0
3,6.900000000000015,24.11428571428571,1.89,21.4,95,3.9,8.5,887.3,11.8,191.1,0.2879,Low Risk,0
3,6.7000000000000135,24.15714285714285,1.12,22.8,97,2.0,4.8,887.9,12.4,191.3,0.2531,Low Risk,0
3,6.000000000000014,24.728571428571428,1.58,27.2,99,0.0,5.8,886.4,12.2,190.1,0.2726,Low Risk,0
3,6.000000000000014,25.37142857142857,2.96,27.9,100,0.0,10.7,885.1,11.6,190.2,0.2523,Low Risk,0
3,5.900000000000015,25.985714285714284,3.62,28.8,96,0.0,12.2,887.6,12.1,189.9,0.2786,Low Risk,0
3,5.900000000000015,26.54285714285714,4.51,30.4,100,0.0,15.0,887.7,12.5,189.3,0.2479,Low Risk,0
3,5.900000000000015,26.842857142857145,3.65,29.4,90,0.0,11.3,887.7,11.8,191.1,0.2647,Low Risk,0
4,2.6000000000000143,27.62857142857143,2.9,26.9,87,0.6,9.5,886.1,12.5,187.7,0.2689,Low Risk,0
4,0.6000000000000142,28.385714285714283,3.27,28.1,90,0.0,10.6,884.9,12.1,188.0,0.2727,High Risk,2
4,0.6000000000000142,28.7,2.69,29.4,92,0.0,8.5,886.3,12.4,189.3,0.2458,High Risk,2
4,1.0000000000000142,28.642857142857142,2.58,27.5,95,0.4,9.0,887.4,12.0,188.5,0.268,High Risk,2
4,1.900000000000014,28.557142857142853,2.97,28.2,95,0.9,10.1,887.5,12.0,191.3,0.2644,High Risk,2
4,2.300000000000014,27.914285714285715,1.78,25.9,98,0.4,6.8,885.4,12.6,189.5,0.2441,Low Risk,0
4,2.900000000000014,26.957142857142856,2.77,22.7,94,0.6,11.6,886.5,12.2,191.1,0.2785,Low Risk,0
4,5.300000000000014,26.8,2.71,25.8,98,3.0,10.4,884.0,11.9,191.6,0.2853,Low Risk,0
4,5.300000000000014,26.885714285714283,2.9,28.7,97,0.0,9.9,887.5,12.1,190.1,0.262,Low Risk,0
4,5.300000000000014,27.0,4.83,30.2,96,0.0,15.5,884.8,11.8,190.4,0.2592,Low Risk,0
4,4.900000000000015,27.485714285714284,4.32,30.9,97,0.0,13.7,887.2,12.0,191.5,0.2556,Low Risk,0
4,4.000000000000014,27.857142857142858,4.31,30.8,92,0.0,13.0,884.3,12.4,191.2,0.2992,Low Risk,0
4,3.600000000000014,28.571428571428573,4.41,30.9,95,0.0,13.7,887.5,12.0,187.5,0.2752,Low Risk,0
4,3.000000000000014,30.0,4.94,32.7,89,0.0,13.6,886.5,11.7,189.5,0.2504,Low Risk,0
4,0.0,31.071428571428573,4.31,33.3,84,0.0,11.0,884.8,11.7,190.6,0.2373,High Risk,2
4,1.2000000000000142,31.228571428571428,5.29,29.8,93,1.2,16.7,887.0,12.0,190.3,0.2547,High Risk,2
4,20.00000000000001,29.52857142857143,1.42,18.3,97,18.8,7.6,885.1,11.8,188.8,0.2548,Low Risk,0
4,23.100000000000016,28.242857142857144,1.31,21.9,99,3.1,6.0,887.1,11.6,188.0,0.265,Low Risk,0
4,24.50000000000001,27.6,3.76,26.3,99,1.4,14.3,885.6,11.6,190.7,0.2618,Low Risk,0
4,24.700000000000014,26.985714285714288,2.85,26.6,99,0.2,10.7,883.4,12.4,189.0,0.2783,Low Risk,0
4,25.00000000000001,26.0,4.59,25.8,99,0.3,17.8,884.5,12.0,189.8,0.2205,Low Risk,0
4,25.100000000000016,25.2,2.88,27.7,100,0.1,10.5,885.4,12.0,190.2,0.2692,Low Risk,0
4,23.900000000000016,25.11428571428572,3.37,29.2,90,0.0,10.5,888.1,11.7,189.8,0.2746,Low Risk,0
4,5.600000000000014,26.685714285714287,4.42,29.3,97,0.5,14.8,887.4,11.8,188.9,0.2342,Low Risk,0
4,2.500000000000014,27.942857142857143,4.8,30.7,100,0.0,15.8,888.4,11.8,189.9,0.2481,Low Risk,0
4,1.1000000000000143,28.714285714285715,3.03,31.7,91,0.0,8.8,888.5,11.9,189.3,0.2539,High Risk,2
4,0.9000000000000142,29.728571428571428,4.38,33.7,89,0.0,11.7,885.2,11.5,192.0,0.2687,High Risk,2
4,0.6000000000000142,31.0,4.36,34.7,89,0.0,11.3,885.7,12.3,190.3,0.2549,High Risk,2
4,0.5000000000000142,31.957142857142856,4.78,34.4,81,0.0,11.4,885.4,12.0,193.1,0.2606,High Risk,2
4,0.5000000000000142,32.42857142857143,5.76,32.5,83,0.0,14.9,885.0,12.1,188.4,0.2493,High Risk,2
5,0.0,32.642857142857146,4.36,30.8,76,0.0,10.9,883.2,12.3,189.6,0.2621,High Risk,2
5,0.0,32.57142857142857,3.36,30.2,79,0.0,8.9,886.0,12.3,189.6,0.2517,High Risk,2
5,0.7000000000000142,32.32857142857143,4.06,30.0,84,0.7,11.5,884.1,11.8,189.1,0.248,High Risk,2
5,0.7000000000000142,32.0,4.31,31.4,85,0.0,11.8,885.9,12.2,189.6,0.2633,High Risk,2
5,0.7000000000000142,31.58571428571429,3.77,31.8,80,0.0,9.6,889.2,12.2,189.4,0.2741,High Risk,2
5,0.7000000000000142,31.357142857142858,5.27,32.8,70,0.0,11.4,885.2,12.1,188.8,0.2651,High Risk,2
5,0.7000000000000142,31.62857142857143,6.12,34.4,81,0.0,14.6,886.3,12.3,192.2,0.2578,High Risk,2
5,0.7000000000000142,32.22857142857143,6.48,35.0,66,0.0,12.4,887.4,12.2,189.9,0.2763,High Risk,2
5,0.7000000000000142,32.98571428571429,6.45,35.5,65,0.0,12.0,886.4,12.2,191.1,0.2543,High Risk,2
5,0.0,33.84285714285714,6.54,36.0,75,0.0,13.8,886.4,12.4,191.2,0.26,High Risk,2
5,0.0,33.98571428571428,3.81,32.4,84,0.0,10.0,885.5,12.0,191.7,0.2787,High Risk,2
5,0.5000000000000142,33.9,5.19,31.2,82,0.5,13.8,885.7,12.0,188.8,0.2547,High Risk,2
5,0.5000000000000142,33.628571428571426,4.94,30.9,79,0.0,12.8,884.6,12.2,191.5,0.253,High Risk,2
5,6.000000000000014,32.92857142857143,3.04,29.5,98,5.5,10.2,887.3,11.9,189.9,0.2723,Low Risk,0
5,6.000000000000014,32.385714285714286,2.31,31.2,99,0.0,7.4,883.4,12.1,192.4,0.2462,Low Risk,0
5,8.000000000000014,31.74285714285714,3.24,31.0,89,2.0,9.4,887.5,11.8,190.6,0.2792,Low Risk,0
5,10.700000000000014,31.02857142857143,4.28,31.0,88,2.7,12.3,883.9,11.3,188.6,0.2321,Low Risk,0
5,11.400000000000016,30.528571428571432,4.32,28.9,92,0.7,13.9,887.4,12.2,191.5,0.2623,Low Risk,0
5,12.900000000000016,30.485714285714284,2.02,30.9,97,2.0,6.4,885.5,11.5,191.4,0.2514,Low Risk,0
5,12.900000000000016,30.785714285714285,5.05,33.0,84,0.0,13.0,884.2,11.8,188.4,0.2662,Moderate Risk,1
5,7.400000000000015,31.41428571428571,4.02,33.9,85,0.0,10.2,886.9,12.2,190.9,0.2831,Low Risk,0
5,7.400000000000015,31.985714285714288,7.17,35.2,82,0.0,16.9,887.4,12.2,191.9,0.2438,Moderate Risk,1
5,5.400000000000015,32.3,3.85,33.2,81,0.0,9.5,885.3,12.4,190.6,0.2401,Low Risk,0
5,2.800000000000014,32.48571428571429,3.78,32.3,98,0.1,11.6,887.1,11.4,188.8,0.2784,Low Risk,0
5,2.100000000000014,32.92857142857143,4.3,32.0,98,0.0,13.3,882.6,12.1,191.2,0.2577,Low Risk,0
5,0.1000000000000142,33.42857142857143,3.88,34.4,85,0.0,9.7,884.0,11.9,190.8,0.2599,High Risk,2
5,0.1000000000000142,33.82857142857143,4.97,35.8,76,0.0,10.7,887.9,12.3,189.7,0.2572,High Risk,2
5,0.1000000000000142,34.1,5.7,35.8,75,0.0,12.1,885.7,12.4,189.4,0.2557,High Risk,2
5,0.1000000000000142,34.22857142857143,6.83,36.1,74,0.0,14.2,883.2,11.6,190.8,0.2475,High Risk,2
5,0.1000000000000142,34.74285714285714,9.0,36.8,71,0.0,17.6,885.0,12.0,188.9,0.2575,High Risk,2
5,0.0,35.48571428571428,7.45,37.5,72,0.0,14.5,884.6,12.2,190.2,0.2485,High Risk,2
6,0.1000000000000142,36.04285714285714,7.79,35.9,82,0.1,18.0,885.8,11.9,191.4,0.2762,High Risk,2
6,1.7000000000000144,35.771428571428565,4.64,32.5,90,1.6,13.0,885.4,12.5,191.8,0.2529,High Risk,2
6,2.9000000000000146,35.114285714285714,3.58,31.2,95,1.2,11.0,886.3,11.9,189.4,0.2808,Low Risk,0
6,2.9000000000000146,35.01428571428572,5.79,35.1,93,0.0,15.5,885.9,11.9,188.1,0.2712,Moderate Risk,1
6,2.9000000000000146,35.24285714285714,8.16,37.7,84,0.0,18.4,888.0,11.7,189.2,0.2461,Moderate Risk,1
6,2.9000000000000146,35.08571428571429,6.35,35.7,76,0.0,13.7,886.6,12.0,191.0,0.2452,Moderate Risk,1
6,2.9000000000000146,34.642857142857146,8.04,34.4,79,0.0,18.7,886.7,11.1,189.1,0.2578,Moderate Risk,1
6,2.800000000000014,34.628571428571426,6.82,35.8,83,0.0,16.0,887.7,11.9,191.3,0.2502,Moderate Risk,1
6,1.2000000000000142,35.17142857142857,7.11,36.3,72,0.0,14.3,885.4,12.4,189.1,0.2501,High Risk,2
6,0.0,36.02857142857143,9.5,37.2,73,0.0,18.9,884.1,11.6,189.3,0.2737,High Risk,2
6,0.0,36.52857142857143,9.04,38.6,72,0.0,17.1,887.8,11.5,189.8,0.2653,High Risk,2
6,0.1000000000000142,36.25714285714286,6.49,35.8,79,0.1,14.5,886.2,12.3,191.1,0.2796,High Risk,2
6,0.1000000000000142,36.25714285714286,6.76,35.7,93,0.0,17.8,886.2,12.4,188.1,0.2451,High Risk,2
6,0.1000000000000142,36.74285714285714,7.51,37.8,75,0.0,15.1,885.1,11.6,190.3,0.2337,High Risk,2
6,0.1000000000000142,37.114285714285714,10.05,38.4,67,0.0,17.8,885.1,12.5,190.3,0.2502,High Risk,2
6,0.1000000000000142,37.25714285714286,8.86,37.3,63,0.0,15.2,887.3,12.1,188.8,0.2773,High Risk,2
6,0.1000000000000142,36.971428571428575,4.98,35.2,86,0.0,12.3,887.5,12.3,190.4,0.2517,High Risk,2
6,0.1000000000000142,36.114285714285714,2.83,32.6,68,0.0,6.0,887.2,11.8,189.8,0.2857,High Risk,2
6,0.0,35.67142857142857,3.84,32.7,79,0.0,9.4,887.2,12.4,188.6,0.2532,High Risk,2
6,3.500000000000014,35.3,4.54,33.1,96,3.5,13.3,886.9,11.9,189.9,0.2699,Low Risk,0
6,6.100000000000014,34.65714285714286,4.35,33.3,100,2.6,13.2,886.2,11.9,188.7,0.2608,Low Risk,0
6,10.700000000000014,33.857142857142854,4.07,32.8,90,4.6,11.3,885.7,12.1,189.2,0.2317,Low Risk,0
6,11.300000000000011,33.22857142857143,4.9,32.9,97,0.6,14.6,887.8,11.9,191.1,0.2512,Low Risk,0
6,26.80000000000001,32.65714285714286,1.9,31.2,96,15.5,5.9,885.4,11.5,189.6,0.2683,Low Risk,0
6,28.700000000000014,32.6,2.6,32.2,97,1.9,7.9,886.6,12.0,191.0,0.2604,Low Risk,0
6,41.000000000000014,32.48571428571429,3.83,31.9,98,12.3,11.9,884.8,11.9,189.8,0.2546,Low Risk,0
6,37.600000000000016,32.542857142857144,3.88,33.5,100,0.1,11.7,885.0,11.8,188.8,0.2586,Low Risk,0
6,35.20000000000001,32.51428571428571,3.91,33.1,99,0.2,11.8,885.6,12.4,190.6,0.2634,Low Risk,0
6,30.600000000000016,32.65714285714286,4.03,33.8,92,0.0,11.1,884.8,12.7,190.7,0.2203,Low Risk,0
6,36.20000000000002,32.785714285714285,4.16,33.8,99,6.2,12.3,887.2,11.7,188.5,0.2528,Low Risk,0
7,22.700000000000014,32.95714285714286,4.03,32.4,98,2.0,12.3,884.0,12.1,191.4,0.249,Low Risk,0
7,20.900000000000016,33.17142857142857,2.68,33.7,97,0.1,7.8,886.1,11.9,191.8,0.2715,Low Risk,0
7,8.600000000000014,33.34285714285714,3.44,33.1,99,0.0,10.4,886.2,12.7,190.8,0.2725,Low Risk,0
7,17.500000000000014,33.1,2.88,31.8,95,9.0,8.7,883.3,12.1,190.1,0.2637,Low Risk,0
7,25.50000000000001,32.871428571428574,2.02,31.5,99,8.2,6.4,885.3,12.3,192.4,0.2629,Low Risk,0
7,44.000000000000014,31.95714285714286,1.31,27.4,97,18.5,4.7,886.4,12.4,190.6,0.231,Low Risk,0
7,71.30000000000001,31.642857142857142,2.32,31.6,97,33.5,7.2,886.6,12.0,190.2,0.2475,Low Risk,0
7,78.00000000000001,31.385714285714283,1.92,30.6,98,8.7,6.2,885.7,11.9,192.0,0.2558,Low Risk,0
7,83.60000000000002,30.542857142857144,1.33,27.8,97,5.7,4.7,887.0,12.5,191.9,0.2595,Low Risk,0
7,92.90000000000002,30.24285714285714,3.04,31.0,97,9.3,9.6,885.8,12.2,188.3,0.2611,Low Risk,0
7,126.8,30.057142857142857,2.53,30.5,99,42.9,8.3,886.0,11.7,189.4,0.2319,Low Risk,0
7,127.9,29.88571428571429,3.09,30.3,99,9.3,10.2,886.4,11.8,190.7,0.2758,Low Risk,0
7,125.4,30.142857142857142,4.42,29.2,100,16.0,15.3,887.4,11.9,191.5,0.2458,Low Risk,0
7,94.7,29.742857142857144,5.43,28.8,96,2.8,18.3,885.0,12.3,188.6,0.2271,Moderate Risk,1
7,130.3,29.642857142857142,2.19,29.9,96,44.3,7.1,885.3,12.4,191.1,0.2729,Low Risk,0
7,147.1,29.32857142857143,1.52,25.6,97,22.5,5.8,885.0,12.6,189.5,0.2475,Low Risk,0
7,151.9,28.585714285714285,1.25,25.8,96,14.1,4.7,885.5,11.8,190.9,0.2715,Low Risk,0
7,114.1,28.6,2.81,30.6,96,5.1,8.9,888.1,12.0,189.3,0.235,Low Risk,0
7,105.0,28.757142857142856,2.49,31.4,96,0.2,7.7,886.9,11.9,187.2,0.2551,Low Risk,0
7,93.0,29.1,1.98,31.6,98,4.0,6.2,884.3,11.9,187.9,0.2467,Low Risk,0
7,100.60000000000002,29.428571428571427,1.99,31.1,99,10.4,6.4,885.1,12.3,188.6,0.267,Low Risk,0
7,61.80000000000001,29.62857142857143,2.38,31.3,99,5.5,7.6,886.6,12.0,189.3,0.2478,Low Risk,0
7,41.90000000000001,30.52857142857143,3.52,31.9,97,2.6,10.8,884.6,12.4,190.0,0.267,Low Risk,0
7,39.20000000000002,31.38571428571429,2.54,31.8,99,11.4,8.0,884.9,11.8,189.4,0.2548,Low Risk,0
7,69.20000000000002,31.028571428571432,1.85,28.1,99,35.1,6.6,888.0,12.2,189.9,0.2513,Low Risk,0
7,75.50000000000001,30.97142857142857,2.98,31.0,99,6.5,9.6,885.1,11.9,189.4,0.2746,Low Risk,0
7,77.30000000000001,30.74285714285714,2.45,30.0,97,5.8,8.0,887.4,11.4,190.0,0.2905,Low Risk,0
7,87.50000000000001,30.77142857142857,2.49,31.3,97,20.6,7.8,887.9,11.7,191.1,0.2557,Low Risk,0
7,92.70000000000002,30.95714285714286,3.0,32.6,99,10.7,9.2,884.9,12.0,190.0,0.2495,Low Risk,0
7,103.60000000000002,30.371428571428574,2.01,27.8,97,13.5,7.1,884.7,12.6,190.6,0.2591,Low Risk,0
7,94.1,29.928571428571427,1.52,28.7,97,1.9,5.2,885.6,11.9,190.9,0.2628,Low Risk,0
8,67.90000000000002,29.914285714285715,1.71,28.0,99,8.9,6.1,884.4,11.9,189.8,0.2342,Low Risk,0
8,93.5,29.88571428571429,2.15,30.8,98,32.1,6.9,886.2,12.1,187.9,0.2459,Low Risk,0
8,97.40000000000002,29.88571428571429,1.39,30.0,96,9.7,4.5,885.7,11.8,190.3,0.2386,Low Risk,0
8,85.9,29.928571428571427,2.53,31.6,99,9.1,8.0,886.5,11.9,189.2,0.2439,Low Risk,0
8,96.90000000000002,29.75714285714286,2.26,31.4,99,21.7,7.2,888.1,12.0,191.0,0.2829,Low Risk,0
8,124.6,29.52857142857143,1.64,26.2,98,41.2,6.2,887.2,11.9,191.6,0.2268,Low Risk,0
8,130.00000000000003,29.97142857142857,2.43,31.8,97,7.3,7.5,886.7,11.5,189.7,0.2667,Low Risk,0
8,127.5,30.642857142857142,3.64,32.7,97,6.4,10.9,883.1,11.8,190.2,0.2556,Low Risk,0
8,109.40000000000002,30.6,2.43,30.5,98,14.0,7.9,886.7,12.2,190.8,0.2648,Low Risk,0
