Elevation_m,Slope_deg,Baseline_NDVI,Rainfall_Day_0_mm,Rainfall_Antecedent_3D_mm,Rainfall_Antecedent_7D_mm,Rainfall_Antecedent_15D_mm,Soil_Moisture_Surface,Soil_Moisture_Deep,Month_Sin,Month_Cos,Aspect_Sin,Aspect_Cos,Soil_Moisture_Gradient,Rain_Slope_Interaction,Total_15D_Water_Load
2255.761725,38.20123113,0.720963364,0,10.2,97.6,123,0.4,0.406,-0.866025404,-0.5,0.5382932,0.842757635,-0.006,0,123
2260.845673,35.93831467,0.668141303,0.3,7.3,76.8,116.8,0.392,0.398,-0.866025404,-0.5,0.558636743,0.829412436,-0.006,10.7814944,117.1
2254.154879,38.34042716,0.682233065,0,2.9,39.5,114.9,0.384,0.391,-0.866025404,-0.5,0.596304094,0.802758636,-0.007,0,114.9
2260.311621,36.0464915,0.678735763,0.8,0.3,22.2,114.2,0.38,0.386,-0.866025404,-0.5,0.656136094,0.754642582,-0.006,28.8371932,115
2262.323056,36.38927913,0.677007066,1.5,1.1,11.3,114.5,0.379,0.382,-0.866025404,-0.5,0.742655322,0.669673855,-0.003,54.58391869,116
2260.41839,37.46513563,0.674028994,0,2.3,9.9,115.2,0.373,0.379,-0.866025404,-0.5,0.773597099,0.63367778,-0.006,0,115.2
2254.653964,39.49674305,0.675157835,0,2.3,5.2,109.5,0.365,0.374,-0.866025404,-0.5,0.726323402,0.687353123,-0.009,0,109.5
2263.909724,39.61900681,0.710490876,0,1.5,2.6,105.6,0.358,0.368,-0.866025404,-0.5,0.560052972,0.828456799,-0.01,0,105.6
2257.560915,36.91313735,0.72191298,0,0,2.6,100.2,0.352,0.363,-0.866025404,-0.5,0.754335004,0.656489681,-0.011,0,100.2
2257.804782,38.18980973,0.710355756,0,0,2.3,79.4,0.347,0.358,-0.866025404,-0.5,0.705177308,0.709031004,-0.011,0,79.4
2254.847513,35.96845001,0.679013716,0.7,0,2.3,41.8,0.346,0.354,-0.866025404,-0.5,0.5413561,0.840793419,-0.008,25.17791501,42.5
2255.671177,40.48853236,0.679006235,0.3,0.7,2.2,25.2,0.343,0.351,-1,-1.84E-16,0.613031964,0.790058106,-0.008,12.14655971,25.5
2256.711758,38.76976046,0.707943032,0,1,1,13.8,0.336,0.347,-1,-1.84E-16,0.732223426,0.681064502,-0.011,0,13.8
2261.992024,36.62096621,0.683806465,0.5,1,1,10.9,0.331,0.343,-1,-1.84E-16,0.748337311,0.663318377,-0.012,18.3104831,11.4
2260.917488,39.99853296,0.711911153,0,0.8,1.5,6.7,0.328,0.34,-1,-1.84E-16,0.718955828,0.695055766,-0.012,0,6.7
2259.836488,37.24876423,0.664872336,0,0.5,1.5,4.1,0.323,0.336,-1,-1.84E-16,0.651159697,0.758940741,-0.013,0,4.1
2262.638932,36.87625921,0.686513879,0.6,0.5,1.5,4.1,0.319,0.332,-1,-1.84E-16,0.776276682,0.630392349,-0.013,22.12575553,4.7
2263.978052,36.98716617,0.687034699,0,0.6,2.1,4.4,0.316,0.33,-1,-1.84E-16,0.51577844,0.856722009,-0.014,0,4.4
2257.847745,37.93014315,0.68371507,0,0.6,1.4,4.4,0.313,0.326,-1,-1.84E-16,0.546347007,0.837558922,-0.013,0,4.4
2257.912234,35.66726879,0.707048162,0,0.6,1.1,3.6,0.311,0.324,-1,-1.84E-16,0.645681648,0.763606712,-0.013,0,3.6
2261.360894,38.75726065,0.704484671,0,0,1.1,2.1,0.31,0.321,-1,-1.84E-16,0.709372765,0.704833513,-0.011,0,2.1
2260.443488,40.23879444,0.723718535,0,0,0.6,2.1,0.31,0.319,-1,-1.84E-16,0.523123762,0.852256728,-0.009,0,2.1
2254.133934,39.57766946,0.700827858,0,0,0.6,2.1,0.307,0.317,-1,-1.84E-16,0.636994672,0.770868204,-0.01,0,2.1
2260.554273,39.55536843,0.714063368,0,0,0.6,2.1,0.304,0.315,-1,-1.84E-16,0.588118251,0.808774952,-0.011,0,2.1
2261.196084,39.37029091,0.678317453,0,0,0,2.1,0.301,0.312,-1,-1.84E-16,0.671788199,0.740743286,-0.011,0,2.1
2263.859366,37.28380514,0.703160777,0,0,0,2.1,0.298,0.31,-1,-1.84E-16,0.605693313,0.79569819,-0.012,0,2.1
2259.86771,36.45215768,0.693027931,0.5,0,0,1.4,0.301,0.309,-1,-1.84E-16,0.695582225,0.718446496,-0.008,18.22607884,1.9
2260.844178,37.07175374,0.715240019,0,0.5,0.5,1.6,0.306,0.308,-1,-1.84E-16,0.55830623,0.829634952,-0.002,0,1.6
2261.887477,36.36397467,0.716887931,0,0.5,0.5,1.6,0.305,0.307,-1,-1.84E-16,0.721767037,0.692136074,-0.002,0,1.6
2254.959596,39.75467368,0.679235997,0,0.5,0.5,1.1,0.298,0.305,-1,-1.84E-16,0.668010872,0.744151514,-0.007,0,1.1
2261.346522,37.60515255,0.667581498,0,0,0.5,1.1,0.292,0.303,-1,-1.84E-16,0.719715637,0.69426897,-0.011,0,1.1
2259.468657,39.55984809,0.69634109,0,0,0.5,1.1,0.288,0.301,-1,-1.84E-16,0.653030692,0.757331443,-0.013,0,1.1
2255.000756,36.95153664,0.684167502,0,0,0.5,0.5,0.287,0.299,-1,-1.84E-16,0.62384049,0.78155169,-0.012,0,0.5
2260.698808,36.21876095,0.706656515,0,0,0.5,0.5,0.288,0.298,-1,-1.84E-16,0.584187268,0.811618899,-0.01,0,0.5
2256.345043,39.85291106,0.664352838,0.9,0,0,0.5,0.302,0.297,-1,-1.84E-16,0.751408366,0.659837455,0.005,35.86761996,1.4
2259.378979,39.49458674,0.705302146,0,0.9,0.9,1.4,0.311,0.298,-1,-1.84E-16,0.639231729,0.769014172,0.013,0,1.4
2256.809602,38.28068274,0.69633335,0.1,0.9,0.9,1.4,0.309,0.299,-1,-1.84E-16,0.649586209,0.760287944,0.01,3.828068274,1.5
2255.045364,36.11637423,0.683421686,0,1,1,1.5,0.304,0.299,-1,-1.84E-16,0.663160785,0.748476969,0.005,0,1.5
2256.508644,37.18168686,0.698416999,0,0.1,1,1.5,0.298,0.298,-1,-1.84E-16,0.661233965,0.750179741,0,0,1.5
2258.388066,35.78773735,0.720066331,0,0.1,1,1.5,0.29,0.297,-1,-1.84E-16,0.678692132,0.734422896,-0.007,0,1.5
2258.941289,39.9909974,0.71715821,0,0,1,1.5,0.283,0.295,-1,-1.84E-16,0.554774653,0.832000652,-0.012,0,1.5
2255.484809,36.70129836,0.716381386,0,0,1,1.5,0.276,0.292,-1,-1.84E-16,0.739315823,0.67335883,-0.016,0,1.5
2257.209786,38.11637623,0.678213946,0,0,0.1,1,0.27,0.29,-0.866025404,0.5,0.614107484,0.789222401,-0.02,0,1
2262.593906,40.20928772,0.688221832,0,0,0.1,1,0.266,0.287,-0.866025404,0.5,0.559891787,0.828565741,-0.021,0,1
2263.103821,38.61561236,0.668357988,0.5,0,0,1,0.263,0.285,-0.866025404,0.5,0.565415909,0.824805947,-0.022,19.30780618,1.5
2259.351821,38.61525094,0.671812579,2.4,0.5,0.5,1.5,0.266,0.283,-0.866025404,0.5,0.618764581,0.785576472,-0.017,92.67660225,3.9
2258.903616,39.66423512,0.678197116,0.2,2.9,2.9,3.9,0.271,0.283,-0.866025404,0.5,0.590040228,0.807373847,-0.012,7.932847025,4.1
2259.814091,38.9671082,0.717024176,0.9,3.1,3.1,4.1,0.271,0.282,-0.866025404,0.5,0.739549808,0.673101836,-0.011,35.07039738,5
2256.145695,37.92880875,0.67120012,0,3.5,4,5,0.269,0.281,-0.866025404,0.5,0.749865253,0.661590586,-0.012,0,5
2263.935711,36.11094687,0.685057915,0,1.1,4,5,0.266,0.279,-0.866025404,0.5,0.710037138,0.70416423,-0.013,0,5
2261.452727,37.9833273,0.665787769,0,0.9,4,4.1,0.263,0.278,-0.866025404,0.5,0.734157241,0.678979489,-0.015,0,4.1
2256.387459,36.40972218,0.67975694,0.5,0,4,4.1,0.261,0.277,-0.866025404,0.5,0.51894565,0.854807237,-0.016,18.20486109,4.6
2256.721464,37.959265,0.711884038,0,0.5,4,4.5,0.262,0.276,-0.866025404,0.5,0.540469692,0.841363484,-0.014,0,4.5
2260.484124,35.6097432,0.71953227,0,0.5,1.6,4.5,0.263,0.275,-0.866025404,0.5,0.733736157,0.679434509,-0.012,0,4.5
2257.228465,37.26247243,0.68877691,2.6,0.5,1.4,4.5,0.27,0.275,-0.866025404,0.5,0.648135568,0.761524974,-0.005,96.88242832,7.1
2257.553168,35.77647843,0.680781599,0,2.6,3.1,7.1,0.277,0.275,-0.866025404,0.5,0.763814231,0.645436148,0.002,0,7.1
2261.809427,36.22810717,0.698467099,1.5,2.6,3.1,7.1,0.28,0.275,-0.866025404,0.5,0.7430262,0.66926233,0.005,54.34216076,8.6
2256.66927,38.97452194,0.665659502,0,4.1,4.6,8.6,0.275,0.275,-0.866025404,0.5,0.612368296,0.790572622,0,0,8.6
2261.052412,40.38154254,0.684001709,0,1.5,4.6,8.6,0.27,0.275,-0.866025404,0.5,0.607574204,0.79426292,-0.005,0,8.6
2263.348849,38.32364713,0.711163345,0.1,1.5,4.1,8.6,0.266,0.274,-0.866025404,0.5,0.750696093,0.660647694,-0.008,3.832364713,8.7
2255.241352,36.34749591,0.665186324,0,0.1,4.2,8.2,0.267,0.273,-0.866025404,0.5,0.638726566,0.769433801,-0.006,0,8.2
2255.442842,37.38227347,0.680541899,0,0.1,4.2,5.8,0.266,0.272,-0.866025404,0.5,0.642548907,0.766244675,-0.006,0,5.8
2263.428731,36.67178257,0.675637483,0,0.1,1.6,5.6,0.264,0.272,-0.866025404,0.5,0.665163682,0.746697581,-0.008,0,5.6
2256.035193,35.73920113,0.685145125,0,0,1.6,4.7,0.262,0.271,-0.866025404,0.5,0.723390116,0.690439526,-0.009,0,4.7
2254.209008,40.06533286,0.668340298,0.1,0,0.1,4.7,0.261,0.27,-0.866025404,0.5,0.619071792,0.785334398,-0.009,4.006533286,4.8
2262.685079,38.21076176,0.689631009,0.1,0.1,0.2,4.8,0.269,0.27,-0.866025404,0.5,0.634129533,0.773226833,-0.001,3.821076176,4.9
2256.823029,36.24439279,0.692229021,0,0.2,0.3,4.9,0.277,0.271,-0.866025404,0.5,0.642572795,0.766224642,0.006,0,4.9
2256.983539,39.22861245,0.669767305,0,0.2,0.2,4.4,0.279,0.271,-0.866025404,0.5,0.740366698,0.672203208,0.008,0,4.4
2256.269211,36.35642705,0.713259715,0,0.1,0.2,4.4,0.278,0.271,-0.866025404,0.5,0.633939423,0.773382705,0.007,0,4.4
2263.176669,36.53261207,0.707663052,0,0,0.2,4.4,0.275,0.271,-0.866025404,0.5,0.73908206,0.673615401,0.004,0,4.4
2261.744186,38.50775058,0.679710464,2.1,0,0.2,1.8,0.277,0.271,-0.866025404,0.5,0.670108639,0.742263034,0.006,80.86627622,3.9
2259.967925,37.63229271,0.672636237,0,2.1,2.3,3.9,0.29,0.272,-0.866025404,0.5,0.682013737,0.731339362,0.018,0,3.9
2258.532583,39.97363447,0.723895104,0,2.1,2.2,2.4,0.295,0.274,-0.5,0.866025404,0.69176144,0.722126105,0.021,0,2.4
2255.435301,38.4835461,0.665590345,0,2.1,2.1,2.4,0.294,0.275,-0.5,0.866025404,0.624747239,0.780827054,0.019,0,2.4
2263.259868,36.41223359,0.695115102,0,0,2.1,2.4,0.291,0.276,-0.5,0.866025404,0.68378412,0.729684368,0.015,0,2.4
2261.496636,37.87353033,0.708142269,0,0,2.1,2.3,0.287,0.277,-0.5,0.866025404,0.567255471,0.823541882,0.01,0,2.3
2256.788835,39.13366505,0.720270028,0,0,2.1,2.3,0.282,0.276,-0.5,0.866025404,0.60642385,0.795141569,0.006,0,2.3
2263.474961,38.50055527,0.695331103,0,0,2.1,2.3,0.277,0.276,-0.5,0.866025404,0.743655636,0.668562858,0.001,0,2.3
2263.351909,37.1060154,0.698602267,0,0,0,2.3,0.273,0.275,-0.5,0.866025404,0.619461721,0.785026863,-0.002,0,2.3
2260.595188,37.43217952,0.71748033,0,0,0,2.3,0.269,0.275,-0.5,0.866025404,0.626309753,0.779574303,-0.006,0,2.3
2263.850036,38.8281141,0.688475053,0,0,0,2.2,0.265,0.274,-0.5,0.866025404,0.754651707,0.656125599,-0.009,0,2.2
2255.872482,38.09497131,0.686396664,0,0,0,2.1,0.263,0.273,-0.5,0.866025404,0.61315293,0.78996423,-0.01,0,2.1
2261.313904,35.86877744,0.717448191,8.1,0,0,2.1,0.273,0.272,-0.5,0.866025404,0.694208966,0.719773514,0.001,290.5370972,10.2
2255.521761,38.2433463,0.707608968,1.4,8.1,8.1,10.2,0.307,0.274,-0.5,0.866025404,0.764897577,0.644151921,0.033,53.54068482,11.6
2260.916912,37.77391908,0.703993463,2,9.5,9.5,11.6,0.321,0.279,-0.5,0.866025404,0.776758097,0.629799062,0.042,75.54783817,13.6
2263.198518,39.57465456,0.67383187,15.2,11.5,11.5,13.6,0.344,0.288,-0.5,0.866025404,0.665680398,0.746236965,0.056,601.5347493,28.8
2259.360976,36.0616779,0.689623589,0,18.6,26.7,26.7,0.354,0.302,-0.5,0.866025404,0.684533733,0.728981185,0.052,0,26.7
2261.630666,35.50519295,0.687841298,0,17.2,26.7,26.7,0.362,0.316,-0.5,0.866025404,0.63862991,0.769514027,0.046,0,26.7
2255.431217,39.60381603,0.718861894,0,15.2,26.7,26.7,0.366,0.329,-0.5,0.866025404,0.719314295,0.694684781,0.037,0,26.7
2260.331946,36.55613932,0.666849814,0,0,26.7,26.7,0.372,0.34,-0.5,0.866025404,0.711884623,0.702296435,0.032,0,26.7
2254.631919,35.65759433,0.723070463,0,0,18.6,26.7,0.371,0.349,-0.5,0.866025404,0.624026618,0.781403084,0.022,0,26.7
2254.368979,36.60506348,0.718815679,0,0,17.2,26.7,0.368,0.352,-0.5,0.866025404,0.531738949,0.846908313,0.016,0,26.7
2260.340626,39.93005817,0.702179263,0,0,15.2,26.7,0.365,0.353,-0.5,0.866025404,0.688642781,0.725100766,0.012,0,26.7
2259.728086,36.35579392,0.689517105,0,0,0,26.7,0.362,0.353,-0.5,0.866025404,0.525104745,0.851037606,0.009,0,26.7
2257.292511,37.09993472,0.710212256,0,0,0,26.7,0.358,0.352,-0.5,0.866025404,0.691756807,0.722130542,0.006,0,26.7
2259.129296,38.55294695,0.714060565,0,0,0,26.7,0.353,0.35,-0.5,0.866025404,0.734751378,0.678336505,0.003,0,26.7
2260.843402,36.39728582,0.674381301,0,0,0,26.7,0.349,0.347,-0.5,0.866025404,0.675965896,0.736932905,0.002,0,26.7
2260.447278,38.72573772,0.716541691,0,0,0,26.7,0.345,0.345,-0.5,0.866025404,0.610978332,0.791647319,0,0,26.7
2254.736325,39.03336262,0.672798748,0,0,0,18.6,0.343,0.342,-0.5,0.866025404,0.656980667,0.753907423,0.001,0,18.6
2260.781193,36.65523831,0.688317959,0,0,0,17.2,0.344,0.341,-0.5,0.866025404,0.618156332,0.786055182,0.003,0,17.2
2260.595331,35.98117393,0.676214311,0,0,0,15.2,0.344,0.339,-0.5,0.866025404,0.547809314,0.836603225,0.005,0,15.2
2260.69614,37.50984536,0.696410645,0,0,0,0,0.342,0.338,-0.5,0.866025404,0.606623535,0.794989237,0.004,0,0
2262.473533,38.9931179,0.719877946,0,0,0,0,0.338,0.337,-0.5,0.866025404,0.652726198,0.757593895,0.001,0,0
2259.767026,39.56754689,0.684669424,0,0,0,0,0.335,0.335,0,1,0.61353609,0.789666681,0,0,0
2263.379009,35.68339353,0.713086718,0,0,0,0,0.332,0.333,0,1,0.521882548,0.853017354,-0.001,0,0
2263.800093,38.18285953,0.694765977,0,0,0,0,0.328,0.331,0,1,0.542413586,0.840111601,-0.003,0,0
2261.518438,36.78678186,0.712858206,0,0,0,0,0.325,0.329,0,1,0.551319397,0.834294266,-0.004,0,0
2257.586818,37.58040599,0.718026221,0,0,0,0,0.324,0.328,0,1,0.63335289,0.773863112,-0.004,0,0
2255.430984,38.14377209,0.690059713,0,0,0,0,0.323,0.326,0,1,0.525426315,0.850839108,-0.003,0,0
2262.201399,39.17624873,0.687712673,0,0,0,0,0.322,0.325,0,1,0.650393031,0.759597858,-0.003,0,0
2255.466323,35.69900769,0.676739025,0,0,0,0,0.32,0.324,0,1,0.533469596,0.845819242,-0.004,0,0
2255.461694,36.35187289,0.717449336,0,0,0,0,0.319,0.323,0,1,0.757374349,0.652980931,-0.004,0,0
2263.190426,38.58174209,0.70868209,0,0,0,0,0.316,0.321,0,1,0.77575404,0.631035395,-0.005,0,0
2259.598727,37.70429035,0.69169225,0,0,0,0,0.314,0.32,0,1,0.623851754,0.781542698,-0.006,0,0
2256.93333,36.5494162,0.687446789,0.7,0,0,0,0.316,0.318,0,1,0.72701112,0.686625685,-0.002,25.58459134,0.7
2263.629839,35.82491806,0.670139129,0.2,0.7,0.7,0.7,0.32,0.318,0,1,0.753569759,0.657367948,0.002,7.164983612,0.9
2261.073307,40.07392208,0.676004431,0,0.9,0.9,0.9,0.321,0.317,0,1,0.742086091,0.670304583,0.004,0,0.9
2259.348445,37.31454661,0.680985663,0,0.9,0.9,0.9,0.318,0.317,0,1,0.671034705,0.74142594,0.001,0,0.9
2257.294803,37.55278068,0.717088556,0.1,0.2,0.9,0.9,0.317,0.316,0,1,0.643634678,0.765332869,0.001,3.755278068,1
2260.766165,35.74556194,0.704053976,12,0.1,1,1,0.336,0.317,0,1,0.608712762,0.793390682,0.019,428.9467433,13
2261.308952,39.19289625,0.67508725,30.9,12.1,13,13,0.397,0.346,0,1,0.540834448,0.841129063,0.051,1211.060494,43.9
2261.121102,40.46086414,0.685107521,0,43,43.9,43.9,0.386,0.375,0,1,0.770604625,0.637313512,0.011,0,43.9
2255.953376,40.39150519,0.675258816,0,42.9,43.2,43.9,0.377,0.373,0,1,0.533063029,0.846075533,0.004,0,43.9
2260.972442,37.05604209,0.681494384,0,30.9,43,43.9,0.372,0.37,0,1,0.5699308,0.821692694,0.002,0,43.9
2259.814469,40.30571751,0.673355079,0,0,43,43.9,0.369,0.367,0,1,0.658002486,0.753015756,0.002,0,43.9
2262.500762,37.53828075,0.713205071,0,0,43,43.9,0.369,0.364,0,1,0.539827282,0.841775805,0.005,0,43.9
2260.247688,37.43621606,0.667486623,0,0,42.9,43.9,0.369,0.362,0,1,0.708387197,0.705824043,0.007,0,43.9
2255.462767,39.65825004,0.690798234,0,0,30.9,43.9,0.372,0.362,0,1,0.518663649,0.854978374,0.01,0,43.9
2257.185327,39.45897778,0.681157625,0,0,0,43.9,0.38,0.365,0,1,0.743199771,0.669069578,0.015,0,43.9
2261.438177,37.87447393,0.688283798,0,0,0,43.9,0.386,0.371,0,1,0.759316249,0.650721779,0.015,0,43.9
2261.399618,37.73711988,0.717642636,0,0,0,43.2,0.392,0.379,0,1,0.701834801,0.712339745,0.013,0,43.2
2256.227148,40.34223922,0.691478342,0,0,0,43,0.396,0.387,0,1,0.690871607,0.72297747,0.009,0,43
2257.545933,37.5425808,0.690126615,0,0,0,43,0.399,0.392,0,1,0.679804136,0.733393712,0.007,0,43
2254.153196,39.80860335,0.689193961,1.3,0,0,43,0.401,0.396,0,1,0.536674715,0.843789222,0.005,51.75118436,44.3
2257.317045,39.23223052,0.672687563,2.5,1.3,1.3,44.2,0.404,0.396,0.5,0.866025404,0.612570425,0.790416014,0.008,98.0805763,46.7
2254.26339,36.03462414,0.697521892,5.5,3.8,3.8,34.7,0.405,0.396,0.5,0.866025404,0.690054017,0.723757869,0.009,198.1904328,40.2
2262.728707,36.29490438,0.680875327,2.9,9.3,9.3,9.3,0.402,0.396,0.5,0.866025404,0.576743762,0.816925109,0.006,105.2552227,12.2
2260.666472,35.68742269,0.700744252,49.6,10.9,12.2,12.2,0.425,0.416,0.5,0.866025404,0.516391744,0.856352478,0.009,1770.096165,61.8
2263.691478,35.67583605,0.703765382,34.4,58,61.8,61.8,0.427,0.426,0.5,0.866025404,0.664109853,0.747635007,0.001,1227.24876,96.2
2262.919242,38.52225838,0.712873213,7.4,86.9,96.2,96.2,0.423,0.423,0.5,0.866025404,0.616812883,0.787109819,0,285.064712,103.6
2260.034753,35.88501964,0.706298688,1.2,91.4,103.6,103.6,0.415,0.417,0.5,0.866025404,0.582695501,0.812690564,-0.002,43.06202357,104.8
2259.029287,36.1809666,0.700961482,0,43,103.5,104.8,0.411,0.413,0.5,0.866025404,0.733145036,0.680072317,-0.002,0,104.8
2262.837245,36.72170973,0.71017724,0,8.6,101,104.8,0.409,0.41,0.5,0.866025404,0.707706506,0.706506547,-0.001,0,104.8
2256.984151,38.26660756,0.703694748,0,1.2,95.5,104.8,0.41,0.41,0.5,0.866025404,0.694085325,0.719892744,0,0,104.8
2256.235182,36.64472442,0.684605521,0,0,92.6,104.8,0.41,0.41,0.5,0.866025404,0.770324194,0.637652441,0,0,104.8
2258.100211,37.47954633,0.670802659,0,0,43,104.8,0.412,0.412,0.5,0.866025404,0.695811843,0.718224115,0,0,104.8
2254.531978,37.26669232,0.709211795,0,0,8.6,104.8,0.413,0.415,0.5,0.866025404,0.714447246,0.699689312,-0.002,0,104.8
2257.019718,37.48151096,0.677032238,0,0,1.2,104.8,0.413,0.415,0.5,0.866025404,0.590008915,0.80739673,-0.002,0,104.8
2254.836803,40.14513647,0.715721599,2.6,0,0,104.8,0.414,0.414,0.5,0.866025404,0.722476256,0.691395733,0,104.3773548,107.4
2254.526609,40.34849282,0.705927782,23.5,2.6,2.6,106.1,0.42,0.419,0.5,0.866025404,0.668206029,0.743976278,0.001,948.1895813,129.6
2259.513398,35.8623651,0.690898671,16.9,26.1,26.1,127.1,0.421,0.422,0.5,0.866025404,0.673308645,0.739361528,-0.001,606.0739701,144
2261.081652,36.05258916,0.72178803,0.2,43,43,138.5,0.416,0.418,0.5,0.866025404,0.556275133,0.830998181,-0.002,7.210517831,138.7
2259.366745,35.77340744,0.709060453,0,40.6,43.2,135.8,0.414,0.416,0.5,0.866025404,0.715722916,0.698384356,-0.002,0,135.8
2254.705774,37.43820783,0.692905116,0,17.1,43.2,86.2,0.414,0.415,0.5,0.866025404,0.698746316,0.715369545,-0.001,0,86.2
2257.949694,39.75560842,0.68199329,0.3,0.2,43.2,51.8,0.415,0.416,0.5,0.866025404,0.559313173,0.828956437,-0.001,11.92668252,52.1
2255.109514,39.4991513,0.6798947,1,0.3,43.5,44.7,0.418,0.418,0.5,0.866025404,0.567711713,0.823227436,0,39.4991513,45.7
2260.500636,37.27394496,0.67963812,9.8,1.3,41.9,44.5,0.419,0.421,0.5,0.866025404,0.746242736,0.665673928,-0.002,365.2846606,54.3
2262.264065,39.25353633,0.691649026,0,11.1,28.2,54.3,0.419,0.421,0.5,0.866025404,0.686757821,0.726886302,-0.002,0,54.3
2255.167057,40.39491423,0.675462131,0,10.8,11.3,54.3,0.418,0.42,0.5,0.866025404,0.559878617,0.82857464,-0.002,0,54.3
2254.668528,36.46974588,0.706865817,0,9.8,11.1,54.3,0.417,0.419,0.5,0.866025404,0.578050787,0.816000789,-0.002,0,54.3
2258.059519,40.31941999,0.714046738,5.6,0,11.1,54.3,0.418,0.42,0.5,0.866025404,0.647743861,0.761858183,-0.002,225.7887519,59.9
2257.034737,39.35394339,0.668825635,0,5.6,16.7,59.9,0.417,0.419,0.5,0.866025404,0.754987457,0.655739231,-0.002,0,59.9
2256.606899,36.07332139,0.708664223,0,5.6,16.4,59.9,0.416,0.419,0.866025404,0.5,0.65731322,0.753617496,-0.003,0,59.9
2256.113961,39.47264925,0.694400486,0,5.6,15.4,59.9,0.415,0.418,0.866025404,0.5,0.568128547,0.822939824,-0.003,0,59.9
2257.16925,36.01126009,0.668898008,0,0,5.6,57.3,0.413,0.417,0.866025404,0.5,0.742642575,0.669687991,-0.004,0,57.3
2263.653744,35.64864869,0.682207506,0,0,5.6,33.8,0.411,0.414,0.866025404,0.5,0.634024519,0.773312944,-0.003,0,33.8
2262.576709,39.32301098,0.717091044,0,0,5.6,16.9,0.407,0.41,0.866025404,0.5,0.705865367,0.70834602,-0.003,0,16.9
2260.013571,39.97488911,0.707004607,0,0,5.6,16.7,0.4,0.405,0.866025404,0.5,0.55469333,0.832054872,-0.005,0,16.7
2262.004746,37.50195989,0.687932446,0,0,0,16.7,0.393,0.399,0.866025404,0.5,0.723050318,0.690795366,-0.006,0,16.7
2254.147355,35.62032686,0.706735871,2.2,0,0,16.7,0.388,0.393,0.866025404,0.5,0.758912505,0.651192606,-0.005,78.36471909,18.9
2255.114553,38.48779783,0.679660822,0,2.2,2.2,18.6,0.383,0.389,0.866025404,0.5,0.73680777,0.676102292,-0.006,0,18.6
2256.924615,36.66648713,0.67508586,1.7,2.2,2.2,17.6,0.387,0.386,0.866025404,0.5,0.524205098,0.851592048,0.001,62.33302812,19.3
2260.43899,38.21884538,0.719131319,0,3.9,3.9,9.5,0.391,0.388,0.866025404,0.5,0.678768884,0.73435196,0.003,0,9.5
2262.83414,37.08962678,0.683729884,0.2,1.7,3.9,9.5,0.386,0.387,0.866025404,0.5,0.676315537,0.736612038,-0.001,7.417925356,9.7
2256.311402,38.61194796,0.676715897,0,1.9,4.1,9.7,0.381,0.384,0.866025404,0.5,0.735174978,0.677877387,-0.003,0,9.7
2255.392025,36.80154222,0.700192346,3.8,0.2,4.1,9.7,0.388,0.383,0.866025404,0.5,0.775924579,0.630825688,0.005,139.8458604,13.5
2262.479194,36.24215042,0.716877542,1,4,7.9,7.9,0.402,0.391,0.866025404,0.5,0.761963215,0.647620305,0.011,36.24215042,8.9
2258.091356,39.26206049,0.709551618,0.3,4.8,6.7,8.9,0.399,0.396,0.866025404,0.5,0.545366094,0.838197962,0.003,11.77861815,9.2
2260.995084,38.19419239,0.690466622,0.3,5.1,7,9.2,0.394,0.394,0.866025404,0.5,0.721942115,0.691953454,0,11.45825772,9.5
2259.480287,37.08704941,0.702165647,0,1.6,5.6,9.5,0.386,0.39,0.866025404,0.5,0.761093663,0.648641994,-0.004,0,9.5
2255.759114,38.63948295,0.676106134,0.9,0.6,5.6,9.5,0.379,0.384,0.866025404,0.5,0.631363674,0.775486886,-0.005,34.77553466,10.4
2261.005753,36.93605418,0.694629909,0.5,1.2,6.3,10.4,0.374,0.379,0.866025404,0.5,0.76144283,0.648232071,-0.005,18.46802709,10.9
2258.207782,37.32654323,0.714317105,0,1.4,6.8,10.9,0.366,0.375,0.866025404,0.5,0.755668496,0.654954291,-0.009,0,10.9
2256.877485,37.37915895,0.720022711,0,1.4,3,10.9,0.358,0.369,0.866025404,0.5,0.692200587,0.721705167,-0.011,0,10.9
2263.026983,36.63234728,0.707906217,1.1,0.5,2,10.9,0.357,0.364,0.866025404,0.5,0.756426723,0.654078446,-0.007,40.29558201,12
2254.059858,37.70433962,0.687501549,1.1,1.1,2.8,9.8,0.367,0.362,0.866025404,0.5,0.716869489,0.697207384,0.005,41.47477358,10.9
2258.048697,39.57626977,0.68003055,0.6,2.2,3.6,10.9,0.378,0.366,0.866025404,0.5,0.688716227,0.725031005,0.012,23.74576186,11.5
2257.00512,40.35483509,0.683266023,0.2,2.8,4.2,9.8,0.373,0.368,0.866025404,0.5,0.605304745,0.795993823,0.005,8.070967018,10
2254.544795,36.59711105,0.709009424,0,1.9,3.5,10,0.364,0.366,0.866025404,0.5,0.671298074,0.74118749,-0.002,0,10
2254.804233,40.19417183,0.675621861,1.9,0.8,3,9.8,0.37,0.364,0.866025404,0.5,0.702264581,0.711916047,0.006,76.36892647,11.7
2255.722869,36.88945791,0.688136806,3.9,2.1,4.9,11.7,0.384,0.368,0.866025404,0.5,0.661587167,0.749868269,0.016,143.8688858,15.6
2259.049997,37.84953916,0.721845648,0.7,5.8,8.8,11.8,0.385,0.375,0.866025404,0.5,0.656409945,0.75440439,0.01,26.49467741,12.5
