Target,Elevation_m,Slope_deg,Baseline_NDVI,Rainfall_Day_0_mm,Rainfall_Antecedent_3D_mm,Rainfall_Antecedent_7D_mm,Rainfall_Antecedent_15D_mm,Soil_Moisture_Surface,Soil_Moisture_Deep,Month_Sin,Month_Cos,Aspect_Sin,Aspect_Cos,Soil_Moisture_Gradient,Rain_Slope_Interaction,Total_15D_Water_Load
0,3736.627523,52.4979189,0.296835453,3.9,9.5,59.2,149.7,0.395,0.395,-1,-1.84E-16,-0.737045032,-0.675843637,0,204.7418837,153.6
0,3740.968543,54.39542257,0.297972277,3.2,7.6,18.6,138.9,0.395,0.395,-1,-1.84E-16,-0.599227999,-0.800578419,0,174.0653522,142.1
0,3741.242168,53.9965603,0.282057183,3.7,9.7,20.6,133.4,0.392,0.392,-1,-1.84E-16,-0.739090852,-0.673605755,0,199.7872731,137.1
0,3743.008062,51.31105815,0.292123505,0.1,10.8,23.5,134.6,0.375,0.388,-1,-1.84E-16,-0.724718301,-0.68904527,-0.013,5.131105815,134.7
0,3736.10655,52.84011386,0.269576475,0.1,7,20.4,130.5,0.367,0.382,-1,-1.84E-16,-0.560487085,-0.828163165,-0.015,5.284011386,130.6
0,3740.284032,51.1082072,0.291580427,4.6,3.9,14.7,120.1,0.371,0.38,-1,-1.84E-16,-0.700118118,-0.714027045,-0.009,235.0977531,124.7
0,3744.866164,52.5300613,0.283172205,7.8,4.8,18.2,114.7,0.383,0.378,-1,-1.84E-16,-0.63877665,-0.769392222,0.005,409.7344781,122.5
0,3736.251485,51.91252643,0.277091839,10.4,12.5,23.4,116.3,0.398,0.385,-1,-1.84E-16,-0.760064983,-0.649847076,0.013,539.8902748,126.7
0,3742.724102,53.58646555,0.307430231,3.6,22.8,29.9,93,0.388,0.387,-1,-1.84E-16,-0.62494788,-0.780666477,0.001,192.911276,96.6
0,3738.231822,54.2240153,0.285350399,11,21.8,30.3,52.1,0.383,0.385,-1,-1.84E-16,-0.721940204,-0.691955448,-0.002,596.4641683,63.1
0,3739.874855,55.06897651,0.297445695,2.1,25,37.6,61.9,0.381,0.383,-1,-1.84E-16,-0.693043313,-0.720895947,-0.002,115.6448507,64
0,3744.841115,50.73953524,0.280346233,0.1,16.7,39.6,63.2,0.383,0.384,-1,-1.84E-16,-0.699214067,-0.714912364,-0.001,5.073953524,63.3
0,3739.625276,54.21580657,0.287206254,0,13.2,39.6,60.1,0.384,0.385,-1,-1.84E-16,-0.570060309,-0.821602851,-0.001,0,60.1
0,3741.454512,51.1361143,0.274859258,0.3,2.2,35,54.3,0.38,0.382,-1,-1.84E-16,-0.598593425,-0.801053002,-0.002,15.34083429,54.6
0,3736.896415,54.84205059,0.28937827,0.2,0.4,27.5,53.5,0.376,0.38,-1,-1.84E-16,-0.706283998,-0.707928608,-0.004,10.96841012,53.7
0,3739.247056,53.74783196,0.301166925,3.5,0.5,17.3,51.1,0.37,0.377,-1,-1.84E-16,-0.540352456,-0.841438782,-0.007,188.1174119,54.6
0,3737.416508,55.01084557,0.28612513,0,4,17.2,50.7,0.364,0.373,-1,-1.84E-16,-0.765528826,-0.643401599,-0.009,0,50.7
0,3741.615572,51.14830547,0.288993463,0.3,3.7,6.2,47.5,0.357,0.368,-1,-1.84E-16,-0.723915184,-0.689888982,-0.011,15.34449164,47.8
0,3740.597866,52.92038571,0.286543362,0.8,3.8,4.4,44.1,0.353,0.365,-1,-1.84E-16,-0.552220259,-0.833698258,-0.012,42.33630857,44.9
0,3738.645767,52.96358325,0.295215459,0.9,1.1,5.1,44.8,0.348,0.36,-1,-1.84E-16,-0.69084597,-0.723001968,-0.012,47.66722492,45.7
0,3745.996232,54.20624493,0.282971378,0.6,2,6,45.6,0.346,0.358,-1,-1.84E-16,-0.786987388,-0.616969085,-0.012,32.52374696,46.2
0,3737.532744,55.3496503,0.264717959,1.3,2.3,6.3,41.6,0.346,0.356,-1,-1.84E-16,-0.555684666,-0.831393139,-0.01,71.95454539,42.9
0,3744.254814,50.56529295,0.307426887,0.5,2.8,7.4,35.1,0.349,0.355,-1,-1.84E-16,-0.536751235,-0.843740547,-0.006,25.28264647,35.6
0,3736.35761,53.75169772,0.27746915,0.1,2.4,4.4,25.2,0.348,0.354,-1,-1.84E-16,-0.631739204,-0.775180997,-0.006,5.375169772,25.3
0,3744.468375,50.70412267,0.298258915,0.1,1.9,4.5,21.7,0.344,0.351,-1,-1.84E-16,-0.661769848,-0.749707055,-0.007,5.070412267,21.8
0,3740.769929,52.6109118,0.312464238,0.2,0.7,4.3,10.8,0.342,0.351,-1,-1.84E-16,-0.684030676,-0.729453244,-0.009,10.52218236,11
0,3744.281901,54.74658411,0.304307177,0.1,0.4,3.7,8.9,0.339,0.35,-1,-1.84E-16,-0.657088477,-0.75381346,-0.011,5.474658411,9
0,3743.471893,53.31228421,0.280769732,0.4,0.4,2.9,8.9,0.336,0.348,-1,-1.84E-16,-0.706578719,-0.707634449,-0.012,21.32491368,9.3
0,3741.726343,54.74882179,0.293060127,0.3,0.7,2.7,9.3,0.332,0.346,-1,-1.84E-16,-0.737679784,-0.675150751,-0.014,16.42464654,9.6
0,3739.715666,53.71045336,0.289006791,1,0.8,1.7,9.3,0.33,0.344,-1,-1.84E-16,-0.547706657,-0.836670435,-0.014,53.71045336,10.3
0,3742.655123,55.02778653,0.270064653,3.3,1.7,2.2,10.1,0.327,0.341,-0.866025404,0.5,-0.64819732,-0.761472412,-0.014,181.5916955,13.4
0,3744.325481,54.46059371,0.281173695,0,4.6,5.4,9.9,0.33,0.339,-0.866025404,0.5,-0.57258119,-0.819848023,-0.009,0,9.9
0,3741.033061,54.12134737,0.285497679,0,4.3,5.3,9.9,0.336,0.339,-0.866025404,0.5,-0.707519059,-0.706694263,-0.003,0,9.9
0,3740.148679,54.21866649,0.268416299,0,3.3,5.1,9.6,0.337,0.34,-0.866025404,0.5,-0.712506602,-0.701665406,-0.003,0,9.6
0,3737.42894,53.33056918,0.271288329,0.9,0,5,8.8,0.335,0.339,-0.866025404,0.5,-0.746639741,-0.665228606,-0.004,47.99751226,9.7
0,3744.962478,54.74661287,0.29259586,0.2,0.9,5.5,8.8,0.33,0.337,-0.866025404,0.5,-0.755349179,-0.655322529,-0.007,10.94932257,9
0,3738.673034,52.82875051,0.315624125,0.3,1.1,5.4,8.4,0.325,0.336,-0.866025404,0.5,-0.78724064,-0.616645907,-0.011,15.84862515,8.7
0,3737.23521,50.82942667,0.301717514,0.7,1.4,4.7,7.4,0.323,0.335,-0.866025404,0.5,-0.549940207,-0.835204028,-0.012,35.58059867,8.1
0,3736.662214,54.24740136,0.299011496,7.9,1.2,2.1,7.6,0.321,0.334,-0.866025404,0.5,-0.755299709,-0.655379546,-0.013,428.5544708,15.5
0,3743.507805,54.19112468,0.284700882,3,8.9,10,15.4,0.323,0.333,-0.866025404,0.5,-0.773259512,-0.634089683,-0.01,162.573374,18.4
0,3742.74996,51.17628655,0.289214725,0,11.6,13,18.3,0.326,0.333,-0.866025404,0.5,-0.774872919,-0.632117046,-0.007,0,18.3
0,3737.204584,51.74959472,0.272785611,0,10.9,13,18.1,0.327,0.333,-0.866025404,0.5,-0.540659638,-0.841241437,-0.006,0,18.1
0,3741.301423,51.72541466,0.320009764,0.4,3,12.1,18,0.328,0.333,-0.866025404,0.5,-0.709381793,-0.704824426,-0.005,20.69016587,18.4
0,3737.526956,53.46174769,0.307165231,17.5,0.4,12.3,18,0.328,0.333,-0.866025404,0.5,-0.75725894,-0.653114767,-0.005,935.5805846,35.5
0,3739.835721,53.29067175,0.265105858,0,17.9,29.5,35.2,0.329,0.333,-0.866025404,0.5,-0.584370176,-0.811487213,-0.004,0,35.2
0,3743.828684,51.09610589,0.273128928,0,17.9,28.8,34.2,0.329,0.334,-0.866025404,0.5,-0.688659852,-0.725084552,-0.005,0,34.2
0,3738.278359,52.69474205,0.29734063,0,17.5,20.9,30.9,0.33,0.334,-0.866025404,0.5,-0.659117968,-0.752039563,-0.004,0,30.9
0,3736.277149,50.62365872,0.319804049,0,0,17.9,30.9,0.33,0.334,-0.866025404,0.5,-0.583095211,-0.812403825,-0.004,0,30.9
0,3737.933371,51.28528526,0.293342342,0,0,17.9,30.9,0.33,0.334,-0.866025404,0.5,-0.64051381,-0.767946651,-0.004,0,30.9
0,3740.004949,50.84533843,0.315648696,0,0,17.9,30.9,0.33,0.334,-0.866025404,0.5,-0.616128318,-0.787645794,-0.004,0,30.9
0,3738.416823,52.96916109,0.28430153,0,0,17.5,30,0.33,0.334,-0.866025404,0.5,-0.754637077,-0.656142425,-0.004,0,30
0,3743.222226,50.81199449,0.278340723,0,0,0,29.8,0.331,0.334,-0.866025404,0.5,-0.727358241,-0.686257961,-0.003,0,29.8
0,3743.891794,55.25635032,0.318752215,0,0,0,29.5,0.331,0.334,-0.866025404,0.5,-0.531874651,-0.846823096,-0.003,0,29.5
0,3738.405032,53.63126058,0.271911784,0,0,0,28.8,0.335,0.334,-0.866025404,0.5,-0.683773894,-0.729693951,0.001,0,28.8
0,3738.686225,54.35885906,0.305784063,0,0,0,20.9,0.346,0.335,-0.866025404,0.5,-0.53931799,-0.842102194,0.011,0,20.9
0,3741.600726,52.55934577,0.287084956,0,0,0,17.9,0.361,0.337,-0.866025404,0.5,-0.771036343,-0.636791141,0.024,0,17.9
0,3743.525155,55.24654722,0.271995246,0,0,0,17.9,0.37,0.341,-0.866025404,0.5,-0.541234514,-0.840871691,0.029,0,17.9
0,3745.59369,54.37467177,0.285185543,0,0,0,17.9,0.372,0.345,-0.866025404,0.5,-0.583164336,-0.812354207,0.027,0,17.9
0,3739.005515,52.06484407,0.320128725,0,0,0,17.5,0.377,0.348,-0.866025404,0.5,-0.588529761,-0.808475553,0.029,0,17.5
0,3745.110711,51.10491049,0.274830186,0,0,0,0,0.382,0.352,-0.866025404,0.5,-0.74386846,-0.668326054,0.03,0,0
0,3737.817599,52.79907198,0.320588108,0,0,0,0,0.382,0.355,-0.5,0.866025404,-0.660777188,-0.750582113,0.027,0,0
0,3736.4106,53.25199649,0.31419892,0,0,0,0,0.38,0.357,-0.5,0.866025404,-0.578500294,-0.815682174,0.023,0,0
0,3743.924935,53.15823999,0.289843562,0.1,0,0,0,0.374,0.358,-0.5,0.866025404,-0.57021859,-0.821493006,0.016,5.315823999,0.1
0,3740.786142,55.20195513,0.297507075,0,0.1,0.1,0.1,0.368,0.358,-0.5,0.866025404,-0.636389847,-0.771367593,0.01,0,0.1
0,3736.768559,53.97203314,0.269637417,0,0.1,0.1,0.1,0.364,0.357,-0.5,0.866025404,-0.686546712,-0.727085698,0.007,0,0.1
0,3736.711061,52.82569672,0.313388903,0,0.1,0.1,0.1,0.362,0.356,-0.5,0.866025404,-0.742095238,-0.670294456,0.006,0,0.1
0,3736.136185,54.06169883,0.276252312,0,0,0.1,0.1,0.361,0.356,-0.5,0.866025404,-0.737334647,-0.675527659,0.005,0,0.1
0,3739.063251,52.2391017,0.289138347,0,0,0.1,0.1,0.362,0.355,-0.5,0.866025404,-0.541626992,-0.84061894,0.007,0,0.1
0,3743.353633,54.49636838,0.31660081,0,0,0.1,0.1,0.361,0.354,-0.5,0.866025404,-0.706839906,-0.707373556,0.007,0,0.1
0,3742.653139,54.90964553,0.270487259,0,0,0.1,0.1,0.359,0.353,-0.5,0.866025404,-0.534680613,-0.845054224,0.006,0,0.1
0,3745.996678,55.23535925,0.319131874,0,0,0,0.1,0.358,0.353,-0.5,0.866025404,-0.68713532,-0.726529457,0.005,0,0.1
0,3741.939315,50.67085265,0.291282173,0,0,0,0.1,0.357,0.352,-0.5,0.866025404,-0.5810011,-0.813902772,0.005,0,0.1
0,3737.104723,51.94714946,0.296681158,0,0,0,0.1,0.355,0.351,-0.5,0.866025404,-0.757175871,-0.653211068,0.004,0,0.1
0,3745.785004,51.32670155,0.316303021,0,0,0,0.1,0.354,0.351,-0.5,0.866025404,-0.638372874,-0.769727272,0.003,0,0.1
0,3742.929715,53.83387307,0.26591584,0,0,0,0.1,0.355,0.35,-0.5,0.866025404,-0.752697023,-0.658367065,0.005,0,0.1
0,3739.740358,51.77748528,0.300099207,0,0,0,0.1,0.356,0.35,-0.5,0.866025404,-0.769362253,-0.638812745,0.006,0,0.1
0,3738.469948,52.81142973,0.288446002,0,0,0,0.1,0.356,0.35,-0.5,0.866025404,-0.642779007,-0.766051662,0.006,0,0.1
0,3738.221667,54.4269666,0.268911588,0,0,0,0.1,0.355,0.35,-0.5,0.866025404,-0.693110832,-0.720831031,0.005,0,0.1
0,3745.562332,54.75421002,0.290497104,0,0,0,0,0.354,0.349,-0.5,0.866025404,-0.773105545,-0.634277397,0.005,0,0
0,3740.194209,53.52366266,0.269411499,0,0,0,0,0.352,0.349,-0.5,0.866025404,-0.600552518,-0.799585313,0.003,0,0
0,3740.868067,52.75657647,0.288412099,0,0,0,0,0.351,0.348,-0.5,0.866025404,-0.556018586,-0.831169858,0.003,0,0
0,3744.368022,50.81773778,0.261809232,0,0,0,0,0.35,0.348,-0.5,0.866025404,-0.673719261,-0.738987387,0.002,0,0
0,3745.638641,54.18671423,0.31416572,0,0,0,0,0.35,0.348,-0.5,0.866025404,-0.682253181,-0.731115994,0.002,0,0
0,3736.043934,54.05487811,0.294178864,0,0,0,0,0.35,0.347,-0.5,0.866025404,-0.651674465,-0.758498775,0.003,0,0
0,3745.902433,51.6795825,0.318935661,0.4,0,0,0,0.35,0.347,-0.5,0.866025404,-0.781298847,-0.624157121,0.003,20.671833,0.4
0,3736.754615,54.14578393,0.286485702,1.7,0.4,0.4,0.4,0.35,0.346,-0.5,0.866025404,-0.648554232,-0.761168449,0.004,92.04783268,2.1
0,3744.36835,51.65593457,0.317222023,0,2.1,2.1,2.1,0.35,0.346,-0.5,0.866025404,-0.683819116,-0.729651572,0.004,0,2.1
0,3745.503186,53.87517699,0.294124837,0,2.1,2.1,2.1,0.35,0.346,-0.5,0.866025404,-0.547256843,-0.836964723,0.004,0,2.1
0,3741.611136,51.23666749,0.262155753,3,1.7,2.1,2.1,0.35,0.345,-0.5,0.866025404,-0.542823646,-0.839846706,0.005,153.7100025,5.1
0,3741.517135,55.06148694,0.294977464,0.2,3,5.1,5.1,0.35,0.345,-0.5,0.866025404,-0.690236641,-0.723583706,0.005,11.01229739,5.3
0,3742.690139,52.49023956,0.284359492,0,3.2,5.3,5.3,0.35,0.345,-0.5,0.866025404,-0.769858664,-0.638214413,0.005,0,5.3
0,3739.528315,53.51481465,0.316645015,0.1,3.2,5.3,5.3,0.349,0.345,0,1,-0.748364299,-0.663287929,0.004,5.351481465,5.4
0,3737.658034,51.53343969,0.314534423,0,0.3,5,5.4,0.349,0.344,0,1,-0.685537844,-0.728036994,0.005,0,5.4
0,3736.664151,54.761435,0.300211583,0,0.1,3.3,5.4,0.349,0.344,0,1,-0.669513699,-0.742799708,0.005,0,5.4
0,3744.811012,55.34119504,0.286160957,0,0.1,3.3,5.4,0.349,0.344,0,1,-0.734808013,-0.678275154,0.005,0,5.4
0,3741.473275,52.02543078,0.315841879,0,0,3.3,5.4,0.349,0.344,0,1,-0.530504794,-0.847681935,0.005,0,5.4
0,3742.940706,51.52198623,0.270709521,0,0,0.3,5.4,0.349,0.344,0,1,-0.64227125,-0.766477424,0.005,0,5.4
0,3739.320522,53.18391415,0.265576708,0,0,0.1,5.4,0.349,0.344,0,1,-0.558478518,-0.829518984,0.005,0,5.4
0,3744.070085,55.28982459,0.295820044,1.2,0,0.1,5.4,0.35,0.344,0,1,-0.665835919,-0.746098204,0.006,66.34778951,6.6
0,3739.499213,54.31600747,0.292350047,0,1.2,1.2,6.6,0.351,0.344,0,1,-0.737074826,-0.675811143,0.007,0,6.6
0,3736.297611,55.41874825,0.315802407,0,1.2,1.2,6.2,0.35,0.344,0,1,-0.664281103,-0.747482854,0.006,0,6.2
0,3739.369044,54.87741881,0.275029046,9.3,1.2,1.2,4.5,0.349,0.344,0,1,-0.616018647,-0.78773157,0.005,510.3599949,13.8
0,3744.503259,53.9323413,0.266333052,4.3,9.3,10.5,13.8,0.349,0.344,0,1,-0.660298177,-0.75100354,0.005,231.9090676,18.1
0,3744.758885,51.42311093,0.302548138,4.1,13.6,14.8,18.1,0.349,0.344,0,1,-0.630063342,-0.776543743,0.005,210.8347548,22.2
0,3745.347186,54.9026881,0.266791599,6.9,17.7,18.9,19.2,0.349,0.344,0,1,-0.577484364,-0.816401745,0.005,378.8285479,26.1
0,3740.994785,53.53035892,0.287194251,0,15.3,25.8,25.9,0.349,0.344,0,1,-0.732574425,-0.680686941,0.005,0,25.9
0,3745.565932,52.75831682,0.306566393,0,11,24.6,25.9,0.349,0.344,0,1,-0.587662059,-0.809106485,0.005,0,25.9
0,3740.991785,53.00260462,0.315702591,0,6.9,24.6,25.8,0.349,0.343,0,1,-0.750434991,-0.660944267,0.006,0,25.8
0,3737.539155,55.31957751,0.300067683,0,0,24.6,25.8,0.349,0.343,0,1,-0.706072599,-0.708139453,0.006,0,25.8
0,3741.02037,50.5553187,0.264381482,2.6,0,15.3,25.8,0.349,0.343,0,1,-0.746643668,-0.665224198,0.006,131.4438286,28.4
0,3744.686142,54.25097547,0.279928344,33,2.6,13.6,28.4,0.349,0.343,0,1,-0.570020427,-0.821630521,0.006,1790.28219,61.4
0,3743.856898,54.31048553,0.2658225,2.1,35.6,42.5,61.4,0.349,0.343,0,1,-0.639876117,-0.768478077,0.006,114.0520196,63.5
0,3740.340532,50.97666018,0.261980739,0,37.7,37.7,63.5,0.349,0.343,0,1,-0.567769734,-0.82318742,0.006,0,63.5
0,3738.125434,55.3311462,0.321444939,0,35.1,37.7,63.5,0.349,0.343,0,1,-0.530049791,-0.84796652,0.006,0,63.5
0,3741.811196,52.97770941,0.26949902,5.9,2.1,37.7,62.3,0.349,0.343,0,1,-0.732789615,-0.680455274,0.006,312.5684855,68.2
0,3745.312254,54.07620882,0.30094228,8.8,5.9,43.6,68.2,0.349,0.343,0,1,-0.783215571,-0.621750247,0.006,475.8706376,77
0,3737.774922,52.63240913,0.278162897,3,14.7,52.4,77,0.349,0.343,0,1,-0.705308698,-0.708900304,0.006,157.8972274,80
0,3744.270402,52.0834301,0.303849576,0,17.7,52.8,70.7,0.348,0.343,0,1,-0.56180635,-0.827268774,0.005,0,70.7
0,3737.473246,53.34990138,0.27276465,0,11.8,19.8,66.4,0.348,0.343,0,1,-0.769461106,-0.638693672,0.005,0,66.4
0,3745.196009,54.96060927,0.278404662,11.2,3,17.7,62.3,0.348,0.342,0,1,-0.708592339,-0.705618096,0.006,615.5588239,73.5
0,3742.932562,53.70081836,0.315891926,39.3,11.2,28.9,66.6,0.348,0.342,0,1,-0.755896454,-0.654691187,0.006,2110.442162,105.9
0,3737.091814,53.7652225,0.309782519,0,50.5,68.2,105.9,0.348,0.342,0,1,-0.711359139,-0.702828696,0.006,0,105.9
0,3738.024248,52.08309431,0.301110585,0,50.5,62.3,105.9,0.348,0.342,0.5,0.866025404,-0.667270118,-0.744815809,0.006,0,105.9
0,3745.269217,51.67083476,0.289438859,0,39.3,53.5,105.9,0.348,0.342,0.5,0.866025404,-0.552164017,-0.833735509,0.006,0,105.9
0,3741.075664,53.64015433,0.299819648,0,0,50.5,105.9,0.347,0.342,0.5,0.866025404,-0.553152872,-0.833079768,0.005,0,105.9
0,3740.534908,51.22977224,0.296449371,0,0,50.5,103.3,0.347,0.342,0.5,0.866025404,-0.782283113,-0.622923055,0.005,0,103.3
0,3736.582719,52.73233886,0.272942544,0,0,50.5,70.3,0.347,0.342,0.5,0.866025404,-0.562647146,-0.826697157,0.005,0,70.3
0,3736.840398,51.74883615,0.320204537,4.8,0,39.3,68.2,0.347,0.342,0.5,0.866025404,-0.723369075,-0.690461571,0.005,248.3944135,73
0,3742.916486,54.02871336,0.278248757,0,4.8,4.8,73,0.347,0.342,0.5,0.866025404,-0.605469027,-0.79586887,0.005,0,73
0,3743.769339,53.1757765,0.264383205,0,4.8,4.8,73,0.347,0.342,0.5,0.866025404,-0.781733312,-0.623612883,0.005,0,73
0,3744.670065,51.00142837,0.282445548,6.1,4.8,4.8,67.1,0.346,0.342,0.5,0.866025404,-0.671195168,-0.74128068,0.004,311.108713,73.2
0,3741.028099,53.29945811,0.29440626,13.7,6.1,10.9,64.4,0.346,0.342,0.5,0.866025404,-0.617341291,-0.78669545,0.004,730.2025761,78.1
0,3739.285736,53.50782554,0.265771209,2.6,19.8,24.6,75.1,0.346,0.342,0.5,0.866025404,-0.618398634,-0.785864575,0.004,139.1203464,77.7
0,3742.255226,51.95338228,0.296959325,0,22.4,27.2,77.7,0.346,0.342,0.5,0.866025404,-0.65205416,-0.758172389,0.004,0,77.7
0,3742.188801,52.15458676,0.278765517,0,16.3,27.2,77.7,0.346,0.342,0.5,0.866025404,-0.534246184,-0.845328939,0.004,0,77.7
0,3736.346664,54.87422912,0.266464111,0,2.6,22.4,66.5,0.345,0.342,0.5,0.866025404,-0.629276519,-0.777181486,0.003,0,66.5
0,3745.388028,51.05907151,0.289865856,0,0,22.4,27.2,0.345,0.342,0.5,0.866025404,-0.58420905,-0.811603219,0.003,0,27.2
0,3742.425603,55.33997969,0.301589888,0,0,22.4,27.2,0.345,0.341,0.5,0.866025404,-0.78471196,-0.619860581,0.004,0,27.2
0,3736.064686,51.56910976,0.300429049,0,0,16.3,27.2,0.345,0.341,0.5,0.866025404,-0.62303528,-0.782193736,0.004,0,27.2
0,3745.596342,51.70883027,0.278913986,0,0,2.6,27.2,0.345,0.341,0.5,0.866025404,-0.579582073,-0.814913873,0.004,0,27.2
0,3745.52651,52.45532725,0.282151235,0,0,0,27.2,0.344,0.341,0.5,0.866025404,-0.782463258,-0.622696755,0.003,0,27.2
0,3745.459198,55.24023556,0.31230596,4.3,0,0,27.2,0.344,0.341,0.5,0.866025404,-0.561093983,-0.827752102,0.003,237.5330129,31.5
0,3744.888988,54.97969578,0.270304202,10.5,4.3,4.3,31.5,0.344,0.341,0.5,0.866025404,-0.718886545,-0.695127424,0.003,577.2868057,42
0,3737.84636,54.23308836,0.310334864,0,14.8,14.8,37.2,0.344,0.341,0.5,0.866025404,-0.559823464,-0.828611905,0.003,0,37.2
0,3745.771729,54.47336434,0.268682007,0,14.8,14.8,37.2,0.343,0.341,0.5,0.866025404,-0.533185402,-0.84599842,0.002,0,37.2
0,3743.619325,53.10847696,0.27511845,0,10.5,14.8,37.2,0.343,0.341,0.5,0.866025404,-0.737656081,-0.675176648,0.002,0,37.2
0,3742.40757,55.02491322,0.277727536,0.2,0,14.8,31.1,0.343,0.341,0.5,0.866025404,-0.542568627,-0.840011479,0.002,11.00498264,31.3
0,3745.426706,51.1366098,0.303109703,0,0.2,15,17.6,0.343,0.341,0.5,0.866025404,-0.647713098,-0.761884337,0.002,0,17.6
0,3739.810873,53.21009333,0.299752247,0,0.2,15,15,0.343,0.341,0.5,0.866025404,-0.725193224,-0.688545415,0.002,0,15
0,3745.31369,54.6075887,0.27953217,4.1,0.2,10.7,15,0.343,0.341,0.5,0.866025404,-0.714961682,-0.699163638,0.002,223.8911137,19.1
0,3742.056845,53.34965931,0.281033293,2.8,4.1,4.3,19.1,0.342,0.341,0.866025404,0.5,-0.537668293,-0.843156454,0.001,149.3790461,21.9
0,3741.792974,54.57303747,0.266712622,0,6.9,7.1,21.9,0.342,0.34,0.866025404,0.5,-0.538162644,-0.84284101,0.002,0,21.9
0,3742.459514,51.33542488,0.295330624,0.2,6.9,7.1,21.9,0.342,0.34,0.866025404,0.5,-0.632810234,-0.774306921,0.002,10.26708498,22.1
0,3743.541603,50.69284729,0.284443847,1.4,3,7.3,22.1,0.342,0.34,0.866025404,0.5,-0.760237974,-0.649644689,0.002,70.9699862,23.5
0,3740.449201,53.29334999,0.301825879,0,1.6,8.5,23.5,0.342,0.34,0.866025404,0.5,-0.76634483,-0.642429452,0.002,0,23.5
0,3745.806043,53.98579309,0.320170977,0,1.6,8.5,23.5,0.342,0.34,0.866025404,0.5,-0.665966718,-0.745981455,0.002,0,23.5
0,3736.885188,53.27932498,0.318772599,0,1.4,8.5,23.5,0.342,0.34,0.866025404,0.5,-0.577464004,-0.816416146,0.002,0,23.5
0,3745.13824,52.31866496,0.272573992,0.2,0,4.4,19.2,0.341,0.34,0.866025404,0.5,-0.729525894,-0.683953193,0.001,10.46373299,19.4
0,3742.574231,54.11354086,0.290741621,2,0.2,1.8,8.9,0.341,0.34,0.866025404,0.5,-0.622388323,-0.782708615,0.001,108.2270817,10.9
0,3745.099165,55.15118807,0.28454959,0.4,2.2,3.8,10.9,0.341,0.34,0.866025404,0.5,-0.782730743,-0.622360494,0.001,22.06047523,11.3
0,3739.6876,53.34959559,0.265154363,0,2.6,4,11.3,0.341,0.34,0.866025404,0.5,-0.738337584,-0.674431325,0.001,0,11.3
0,3744.289987,51.35175987,0.28901921,0,2.4,2.6,11.3,0.341,0.34,0.866025404,0.5,-0.558330707,-0.82961848,0.001,0,11.3
0,3742.159881,53.1065007,0.28376936,0.3,0.4,2.6,11.1,0.341,0.339,0.866025404,0.5,-0.740332474,-0.6722409,0.002,15.93195021,11.4
0,3744.311088,54.253402,0.265931135,1.4,0.3,2.9,11.4,0.341,0.339,0.866025404,0.5,-0.753057838,-0.657954324,0.002,75.9547628,12.8
0,3739.250224,51.48852527,0.284568566,0,1.7,4.3,12.8,0.34,0.339,0.866025404,0.5,-0.640941461,-0.767589763,0.001,0,12.8
0,3745.173012,52.71732298,0.263206534,1.3,1.7,4.1,8.7,0.34,0.339,0.866025404,0.5,-0.567247612,-0.823547295,0.001,68.53251988,10
0,3745.242409,53.84229552,0.300545376,0.3,2.7,3.4,7.2,0.34,0.339,0.866025404,0.5,-0.675328384,-0.737517168,0.001,16.15268866,7.5
0,3740.748233,50.89434476,0.318388733,6.6,1.6,3.3,7.5,0.34,0.339,0.866025404,0.5,-0.732703039,-0.680548497,0.001,335.9026754,14.1
0,3740.003149,51.52198211,0.27559499,4.8,8.2,9.9,13.9,0.34,0.339,0.866025404,0.5,-0.787491068,-0.616326064,0.001,247.3055141,18.7
0,3741.751941,54.10755393,0.292504469,6.3,11.7,14.7,17.3,0.34,0.339,0.866025404,0.5,-0.767433924,-0.641128047,0.001,340.8775898,23.6
0,3738.001844,52.06498548,0.297819824,23.3,17.7,20.7,23.6,0.34,0.339,0.866025404,0.5,-0.769763275,-0.638329461,0.001,1213.114162,46.9
0,3740.962096,50.96647797,0.276114107,0,34.4,42.6,46.9,0.339,0.339,0.866025404,0.5,-0.73089035,-0.682494906,0,0,46.9
0,3744.968208,54.22575867,0.279645351,0,29.6,42.6,46.9,0.339,0.339,0.866025404,0.5,-0.737661481,-0.675170748,0,0,46.9
0,3739.65176,51.54280831,0.278529863,3.4,23.3,41.3,46.7,0.339,0.339,0.866025404,0.5,-0.632740497,-0.774363909,0,175.2455483,50.1
0,3743.360488,51.01258147,0.302685539,8.5,3.4,44.4,48.1,0.339,0.338,0.866025404,0.5,-0.567160883,-0.823607026,0.001,433.6069425,56.6
0,3742.231227,53.62156013,0.305104101,1.1,11.9,46.3,56.2,0.339,0.338,0.866025404,0.5,-0.78765118,-0.616121432,0.001,58.98371614,57.3
0,3738.613901,55.05097403,0.297915673,0.1,13,42.6,57.3,0.339,0.338,0.866025404,0.5,-0.537120673,-0.843505413,0.001,5.505097403,57.4
0,3741.317654,52.88515963,0.302933927,0.3,9.7,36.4,57.4,0.338,0.338,0.866025404,0.5,-0.67505382,-0.737768487,0,15.86554789,57.7
0,3744.525912,51.61832156,0.32113491,0,1.5,13.4,57.4,0.338,0.338,0.866025404,0.5,-0.708951037,-0.705257703,0,0,57.4
0,3741.549189,53.40931465,0.308154555,0,0.4,13.4,56,0.338,0.338,0.866025404,0.5,-0.669930514,-0.742423805,0,0,56
