Elevation_m,Slope_deg,Baseline_NDVI,Rainfall_Day_0_mm,Rainfall_Antecedent_3D_mm,Rainfall_Antecedent_7D_mm,Rainfall_Antecedent_15D_mm,Soil_Moisture_Surface,Soil_Moisture_Deep,Month_Sin,Month_Cos,Aspect_Sin,Aspect_Cos,Soil_Moisture_Gradient,Rain_Slope_Interaction,Total_15D_Water_Load,Rain_norm,Slope_norm,Moisture_norm,Risk_Score,Landslide_Level
3540.442823,2.425772784,0.184478222,0.7,20.7,21.1,67.8,0.464,0.462,0.866025404,0.5,0.368595085,-0.929590051,0.002,1.698040949,68.5,0.12282608695652174,0.040773072892298985,0.9080234833659492,33.37694016600831,1
3542.592867,4.602258074,0.193905223,0.0,21.4,21.8,52.0,0.458,0.459,0.866025404,0.5,0.559125903,-0.829082761,-0.001,0.0,52.0,0.09420289855072464,0.07735605129963959,0.8962818003913895,32.977251492759855,1
3542.88243,6.128170052,0.201613846,2.3,16.5,21.8,52.0,0.462,0.457,0.866025404,0.5,0.579793353,-0.814763566,0.005,14.09479112,54.3,0.09420289855072464,0.10300401005183331,0.904109589041096,33.98152391481686,1
3538.69545,1.522583214,0.231033031,14.0,3.0,23.7,52.6,0.469,0.465,0.866025404,0.5,0.458176037,-0.888861474,0.004,21.316165,66.6,0.09528985507246376,0.02559200794834743,0.9178082191780821,32.11360101669144,1
3537.745296,6.371999219,0.218114958,5.5,16.3,37.7,62.6,0.469,0.467,0.866025404,0.5,0.372170194,-0.928164504,0.002,35.0459957,68.1,0.11340579710144928,0.10710235943761798,0.9178082191780821,35.28354924252898,1
3537.209786,2.981081152,0.219588004,2.6,21.8,43.2,44.9,0.467,0.465,0.866025404,0.5,0.454033397,-0.890984666,0.002,7.750810994,47.5,0.08134057971014493,0.0501068525090496,0.913894324853229,32.17365850927415,1
3541.130136,4.53752565,0.214148306,0.7,22.1,40.9,46.2,0.465,0.464,0.866025404,0.5,0.636939773,-0.770913565,0.001,3.176267955,46.9,0.08369565217391305,0.07626801046594904,0.9099804305283757,32.935279316786264,1
3540.303872,2.887870321,0.193778123,0.8,8.8,25.8,46.9,0.467,0.465,1.0,6.12e-17,0.386674908,-0.922216089,0.002,2.310296256,47.7,0.08496376811594203,0.04854013858110788,0.913894324853229,32.271584627667785,1
3542.67808,5.154431091,0.188474237,0.0,4.1,25.9,47.7,0.467,0.466,1.0,6.12e-17,0.559952647,-0.828524613,0.001,0.0,47.7,0.08641304347826087,0.08663713105278009,0.913894324853229,33.472465416310705,1
3541.495148,4.079182076,0.192848659,7.3,1.5,25.9,47.7,0.47,0.468,1.0,6.12e-17,0.384575018,-0.923093742,0.002,29.77802916,55.0,0.08641304347826087,0.06856404244566194,0.9197651663405088,33.10639800271555,1
3540.940681,2.814622913,0.211850375,0.0,8.1,30.9,55.0,0.47,0.47,1.0,6.12e-17,0.348067088,-0.937469627,0.0,0.0,55.0,0.09963768115942029,0.04730897549557301,0.9197651663405088,32.99773150145926,1
3545.433206,4.017097433,0.224543684,0.0,7.3,16.9,54.6,0.468,0.468,1.0,6.12e-17,0.453577673,-0.891216749,0.0,0.0,54.6,0.09891304347826087,0.06752050626155272,0.9158512720156556,33.45767508744669,1
3543.215161,3.258179571,0.238953355,0.0,7.3,11.4,54.6,0.47,0.47,1.0,6.12e-17,0.564775271,-0.825244748,0.0,0.0,54.6,0.09891304347826087,0.05476440086260875,0.9197651663405088,33.192408755223965,1
3543.461007,2.748315294,0.240409929,0.0,0.0,8.8,54.6,0.472,0.472,1.0,6.12e-17,0.58046311,-0.814286545,0.0,0.0,54.6,0.09891304347826087,0.046194458340201305,0.923679060665362,33.05272730929734,1
3540.818264,4.463981246,0.184792276,0.0,0.0,8.1,49.7,0.473,0.475,1.0,6.12e-17,0.436956143,-0.899482812,-0.002,0.0,49.7,0.09003623188405797,0.0750318553879091,0.9256360078277885,33.62148517183325,1
3544.768443,4.691233889,0.240121314,2.6,0.0,7.3,33.9,0.474,0.476,1.0,6.12e-17,0.628298051,-0.777972724,-0.002,12.19720811,36.5,0.06141304347826087,0.07885158188460419,0.9275929549902152,32.64985784537501,1
3538.520876,2.202437408,0.202591738,7.5,2.6,9.9,35.8,0.474,0.476,1.0,6.12e-17,0.453937889,-0.891033329,-0.002,16.51828056,43.3,0.06485507246376811,0.037019188923800725,0.9275929549902152,31.5325672159712,1
3541.020007,6.145792638,0.240630979,3.5,10.1,10.1,43.3,0.474,0.476,1.0,6.12e-17,0.55651664,-0.830836464,-0.002,21.51027423,46.8,0.07844202898550724,0.10330021544595269,0.9275929549902152,34.064476272505324,1
3537.471739,1.533259992,0.223163037,0.0,13.6,13.6,44.5,0.473,0.475,1.0,6.12e-17,0.642069564,-0.766646382,-0.002,0.0,44.5,0.0806159420289855,0.025771466243254614,0.9256360078277885,31.76686190329071,1
3538.154374,2.884674699,0.228725434,0.2,11.0,13.6,30.5,0.474,0.476,1.0,6.12e-17,0.45910859,-0.888380156,-0.002,0.57693494,30.7,0.0552536231884058,0.04848642566553655,0.9275929549902152,31.49252634720878,1
3537.815259,3.216735878,0.232171757,5.8,3.7,13.8,25.2,0.474,0.476,1.0,6.12e-17,0.475030195,-0.879969496,-0.002,18.65706809,31.0,0.04565217391304348,0.05406780358574894,0.9275929549902152,31.275909713800658,1
3541.414361,1.832199932,0.190758179,9.4,6.0,19.6,28.4,0.474,0.476,1.0,6.12e-17,0.491274581,-0.871004757,-0.002,17.22267936,37.8,0.05144927536231884,0.030796133039928297,0.9275929549902152,30.809643655397057,1
3543.973244,1.950014734,0.206821631,3.6,15.4,29.0,37.1,0.474,0.476,1.0,6.12e-17,0.573955999,-0.818886141,-0.002,7.020053043,40.7,0.06721014492753623,0.032776397449448436,0.9275929549902152,31.499486370291358,1
3540.126967,5.73719078,0.19672681,0.3,18.8,30.0,39.9,0.474,0.476,1.0,6.12e-17,0.369860775,-0.92908719,-0.002,1.721157234,40.2,0.07228260869565217,0.09643232021271028,0.9275929549902152,33.61206260391385,1
3537.266111,3.309184694,0.187446273,2.1,13.3,22.8,40.2,0.473,0.476,1.0,6.12e-17,0.634168038,-0.773195253,-0.003,6.949287856,42.3,0.07282608695652175,0.055621709350722984,0.9256360078277885,32.35077499361621,1
3544.072084,3.326251373,0.192533009,0.0,6.0,21.4,35.0,0.473,0.476,1.0,6.12e-17,0.61273118,-0.790291403,-0.003,0.0,35.0,0.06340579710144928,0.05590857090325018,0.9256360078277885,31.98256924598913,1
3539.074331,4.943030564,0.185061076,5.6,2.4,21.4,35.0,0.474,0.476,1.0,6.12e-17,0.533315175,-0.845916618,-0.002,27.68097116,40.6,0.06340579710144928,0.08308385139126608,0.9275929549902152,32.856536075502405,1
3544.226747,5.121414985,0.204033514,2.5,7.7,26.8,40.6,0.474,0.477,1.0,6.12e-17,0.533233367,-0.845968189,-0.003,12.80353746,43.1,0.07355072463768116,0.0860821870343473,0.9275929549902152,33.35228324624412,1
3537.073546,5.037590856,0.193964014,1.4,8.1,23.5,43.1,0.476,0.478,1.0,6.12e-17,0.607929968,-0.793990651,-0.002,7.052627198,44.5,0.07807971014492754,0.08467324744017198,0.9315068493150684,33.60859130845431,1
3540.123421,3.844604963,0.208367764,1.5,9.5,15.5,44.5,0.477,0.478,1.0,6.12e-17,0.347517143,-0.93767363,-0.001,5.766907444,46.0,0.0806159420289855,0.06462120419209612,0.933463796477495,33.16718770124715,1
3543.212307,5.033414721,0.206628429,0.4,5.4,13.4,46.0,0.48,0.478,1.0,6.12e-17,0.34614392,-0.938181425,0.002,2.013365888,46.4,0.08333333333333333,0.08460305378564416,0.9393346379647749,34.05146408584591,1
3545.711508,6.119738427,0.217232464,0.0,3.3,13.5,43.8,0.485,0.481,1.0,6.12e-17,0.415263317,-0.909701257,0.004,0.0,43.8,0.07934782608695652,0.10286228892156378,0.949119373776908,34.73336292443241,1
3544.541284,2.174123678,0.238436074,9.3,1.9,11.4,36.3,0.485,0.485,1.0,6.12e-17,0.557955425,-0.82987092,0.0,20.21935021,45.6,0.06576086956521739,0.036543283766995706,0.949119373776908,32.20031450892581,1
3541.496197,4.374171213,0.238142961,0.7,9.7,20.7,42.1,0.485,0.486,1.0,6.12e-17,0.547238305,-0.836976844,-0.001,3.061919849,42.8,0.076268115942029,0.07352230303159543,0.949119373776908,33.72997494193626,1
3544.185148,5.893668487,0.233678147,2.8,10.0,15.8,42.8,0.487,0.488,1.0,6.12e-17,0.377236674,-0.926116889,-0.001,16.50227176,45.6,0.07753623188405796,0.09906244163035201,0.9530332681017613,34.66432056732571,1
3542.375414,6.328518683,0.197367984,10.0,12.8,16.1,45.4,0.488,0.489,1.0,6.12e-17,0.64079485,-0.76771216,-0.001,63.28518683,55.4,0.0822463768115942,0.10637152632933283,0.9549902152641878,35.13070732026938,1
3545.133956,1.939740319,0.234052539,16.8,13.5,24.7,49.6,0.488,0.489,1.0,6.12e-17,0.600281802,-0.799788571,-0.001,32.58763735,66.4,0.08985507246376812,0.0326037021852902,0.9549902152641878,33.222020422035065,1
3544.720655,6.249124246,0.184633508,3.9,29.6,40.0,57.0,0.486,0.488,0.866025404,-0.5,0.565230089,-0.824933298,-0.002,24.37158456,60.9,0.10326086956521739,0.10503704224723091,0.9510763209393346,35.813835678205656,1
3546.758522,5.132272132,0.220004654,0.4,30.7,43.5,57.3,0.484,0.486,0.866025404,-0.5,0.342470739,-0.939528495,-0.002,2.052908853,57.7,0.10380434782608695,0.08626467702226093,0.9471624266144814,35.15498702214575,1
3538.049381,5.123220169,0.219824805,0.8,21.1,43.9,57.4,0.484,0.486,0.866025404,-0.5,0.630584313,-0.776120754,-0.002,4.098576135,58.2,0.10398550724637681,0.0861125290759851,0.9471624266144814,35.15766896056907,1
3540.407049,2.237862308,0.187498295,7.9,5.1,35.4,56.1,0.485,0.487,0.866025404,-0.5,0.454435811,-0.890779487,-0.002,17.67911223,64.0,0.10163043478260869,0.037614620630937234,0.949119373776908,33.66723722353971,1
3538.923768,4.379147146,0.21555338,4.6,9.1,42.6,64.0,0.485,0.487,0.866025404,-0.5,0.403685953,-0.914897618,-0.002,20.14407687,68.6,0.11594202898550725,0.07360593991640772,0.949119373776908,35.31944057021976,1
3543.307681,3.292859947,0.18888937,0.0,13.3,44.4,63.0,0.486,0.488,0.866025404,-0.5,0.614506806,-0.788911519,-0.002,0.0,63.0,0.11413043478260869,0.05534731840043713,0.9510763209393346,34.7579265714975,1
3543.640277,4.427817401,0.238467442,0.0,12.5,34.4,60.5,0.486,0.488,0.866025404,-0.5,0.609082685,-0.793106728,-0.002,0.0,60.5,0.10960144927536232,0.07442400328486944,0.9510763209393346,35.14906769774061,1
3539.038107,5.186979627,0.209112503,1.1,4.6,17.6,59.1,0.487,0.489,0.866025404,-0.5,0.564769906,-0.825248419,-0.002,5.705677589,60.2,0.10706521739130435,0.08718421602282303,0.9530332681017613,35.4891332193897,1
3541.215526,2.416979696,0.229446341,0.0,1.1,14.8,58.7,0.488,0.489,0.866025404,-0.5,0.473270323,-0.88091725,-0.001,0.0,58.7,0.10634057971014493,0.04062527619001213,0.9549902152641878,34.122087932031796,1
3543.021502,2.264777369,0.210475977,3.1,1.1,14.4,58.3,0.488,0.489,0.866025404,-0.5,0.574776579,-0.818310384,-0.001,7.020809845,61.4,0.1056159420289855,0.03806701656484003,0.9549902152641878,34.01635463603026,1
3543.589532,3.284210947,0.192203858,3.1,4.2,16.7,61.4,0.487,0.489,0.866025404,-0.5,0.498392391,-0.86695157,-0.002,10.18105393,64.5,0.111231884057971,0.05520194356987942,0.9530332681017613,34.69633171246806,1
3538.02647,4.71160446,0.187899663,18.3,6.2,11.9,55.2,0.487,0.489,0.866025404,-0.5,0.590990297,-0.806678665,-0.002,86.22236161,73.5,0.1,0.0791939761853891,0.9530332681017613,34.96681732861451,1
3546.210728,4.869011343,0.201558088,5.2,24.5,25.6,72.8,0.487,0.489,0.866025404,-0.5,0.422148604,-0.906526644,-0.002,25.31885899,78.0,0.1318840579710145,0.08183971545521701,0.9530332681017613,36.321551825549925,1
3537.340831,4.544135531,0.237240832,3.4,26.6,30.8,75.2,0.487,0.489,0.866025404,-0.5,0.528549802,-0.848902295,-0.002,15.45006081,78.6,0.13623188405797101,0.07637911120943172,0.9530332681017613,36.33164674165463,1
3546.729424,5.747370425,0.183269735,0.2,26.9,34.2,68.6,0.488,0.49,0.866025404,-0.5,0.585432815,-0.810720926,-0.002,1.149474085,68.8,0.12427536231884057,0.09660342255598842,0.9549902152641878,36.51882362735891,1
3540.163258,5.174288378,0.201143582,2.1,8.8,33.3,52.0,0.488,0.49,0.866025404,-0.5,0.407593605,-0.913163432,-0.002,10.86600559,54.1,0.09420289855072464,0.08697089793137423,0.9549902152641878,35.02694933789584,1
3540.163456,4.023533138,0.211757324,0.4,5.7,35.4,50.2,0.488,0.49,0.866025404,-0.5,0.576362934,-0.817193838,-0.002,1.609413255,50.6,0.09094202898550725,0.06762867940571902,0.9549902152641878,34.31624799951749,1
3541.46026,3.912601962,0.211673505,0.0,2.7,32.7,50.2,0.487,0.488,0.866025404,-0.5,0.494103018,-0.869403363,-0.001,0.0,50.2,0.09094202898550725,0.06576411692282308,0.9530332681017613,34.20160271015782,1
3543.949584,5.488516528,0.194063373,0.0,2.5,29.6,49.4,0.482,0.484,0.866025404,-0.5,0.632966938,-0.774178826,-0.002,0.0,49.4,0.0894927536231884,0.0922525332721895,0.9432485322896281,34.644742111782065,1
3538.596018,5.919844318,0.204912198,0.0,0.4,11.3,41.5,0.474,0.478,0.866025404,-0.5,0.556169639,-0.83106879,-0.004,0.0,41.5,0.07518115942028986,0.09950241237799129,0.9275929549902152,33.82010739785778,1
3539.549848,5.745423625,0.184500873,0.0,0.0,6.1,36.9,0.464,0.472,0.866025404,-0.5,0.595346813,-0.803468837,-0.008,0.0,36.9,0.06684782608695652,0.09657070019269443,0.9080234833659492,32.81173855023757,1
3546.615727,3.981729807,0.227799246,0.0,0.0,2.7,36.9,0.454,0.465,0.866025404,-0.5,0.571951011,-0.820287779,-0.011,0.0,36.9,0.06684782608695652,0.06692603723195642,0.888454011741683,31.335314512687447,1
3545.768421,4.39596031,0.236828966,0.0,0.0,2.5,36.9,0.444,0.458,0.866025404,-0.5,0.346626764,-0.938003138,-0.014,0.0,36.9,0.06684782608695652,0.07388854031733719,0.8688845401174168,30.95710545652088,1
3539.123917,5.431562481,0.211743607,0.0,0.0,0.4,35.8,0.434,0.452,0.866025404,-0.5,0.538738237,-0.842473212,-0.018,0.0,35.8,0.06485507246376811,0.09129523359220332,0.8493150684931506,30.812511961111337,1
3542.730114,4.39685567,0.226135446,0.0,0.0,0.0,35.8,0.427,0.446,0.866025404,-0.5,0.602079341,-0.798436264,-0.019,0.0,35.8,0.06485507246376811,0.07390358978066106,0.8356164383561644,29.879803742655486,0
3539.036018,2.624322611,0.217531284,0.0,0.0,0.0,32.7,0.421,0.441,0.866025404,-0.5,0.346065521,-0.938210347,-0.02,0.0,32.7,0.059239130434782614,0.04411035436499951,0.8238747553816047,28.409118509789433,0
3542.500613,5.934007033,0.198641112,1.3,0.0,0.0,29.6,0.416,0.437,0.866025404,-0.5,0.559201347,-0.829031877,-0.021,7.714209143,30.9,0.053623188405797106,0.09974046328484319,0.8140900195694716,29.55984202186133,0
3540.657733,3.966818294,0.228450946,0.0,1.3,1.3,12.6,0.411,0.433,0.866025404,-0.5,0.425212933,-0.905093344,-0.022,0.0,12.6,0.02282608695652174,0.06667540031719933,0.8043052837573385,27.042464000497002,0
3540.624247,6.41033312,0.208388006,0.1,1.3,1.3,7.4,0.403,0.429,0.866025404,-0.5,0.379392502,-0.925235824,-0.026,0.641033312,7.5,0.013405797101449277,0.10774668645374595,0.7886497064579256,27.428123671408123,0
3543.350699,4.266238532,0.236706182,2.7,1.4,1.4,4.1,0.401,0.425,0.866025404,-0.5,0.543927638,-0.839132126,-0.024,11.51884404,6.8,0.007427536231884057,0.0717081400980755,0.7847358121330724,25.990420016209796,0
3539.518408,3.4346816,0.217256721,0.0,2.8,4.1,6.6,0.401,0.422,0.866025404,-0.5,0.455510248,-0.89023054,-0.021,0.0,6.6,0.011956521739130433,0.0577310967302196,0.7847358121330724,25.752268135463975,0
3541.042596,2.566459442,0.20090493,0.1,2.8,4.1,4.5,0.397,0.42,0.5,-0.866025404,0.628504789,-0.777805715,-0.023,0.256645944,4.6,0.008152173913043478,0.04313777390611329,0.776908023483366,24.927460878206116,0
3546.252588,3.224524939,0.233851385,0.6,2.8,4.2,4.2,0.405,0.419,0.5,-0.866025404,0.531840685,-0.846844428,-0.014,1.934714963,4.8,0.007608695652173913,0.054198724319137616,0.7925636007827789,25.707217579144448,0
3544.553648,2.603058929,0.218028174,0.4,0.7,4.8,4.8,0.43,0.42,0.5,-0.866025404,0.375987836,-0.926624599,0.01,1.041223572,5.2,0.008695652173913044,0.04375294840271682,0.8414872798434442,26.90503293434135,0
3540.832834,6.108155474,0.204245895,0.3,1.1,3.9,5.2,0.428,0.423,0.5,-0.866025404,0.406307588,-0.913736365,0.005,1.832446642,5.5,0.009420289855072464,0.10266759938176348,0.837573385518591,28.58404114121353,0
3539.302619,4.502468449,0.223683966,0.0,1.3,4.2,5.5,0.442,0.426,0.5,-0.866025404,0.575164779,-0.818037577,0.016,0.0,5.5,0.009963768115942028,0.07567875914727609,0.8649706457925636,28.61803287283287,0
3543.590116,5.600938585,0.232410601,0.4,0.7,4.1,5.5,0.444,0.43,0.5,-0.866025404,0.637816656,-0.770188232,0.014,2.240375434,5.9,0.009963768115942028,0.09414215490328254,0.8688845401174168,29.28935157525866,0
3545.076897,2.541472693,0.182274585,0.7,0.7,1.8,5.9,0.432,0.432,0.5,-0.866025404,0.463685633,-0.885999794,0.0,1.779030885,6.6,0.01068840579710145,0.04271778958398785,0.8454011741682974,27.071105144452616,0
3545.607647,1.810385157,0.198724546,0.0,1.1,2.5,6.6,0.425,0.43,0.5,-0.866025404,0.610182058,-0.79226123,-0.005,0.0,6.6,0.011956521739130433,0.03042946415112272,0.8317025440313112,26.342221115038235,0
3542.642813,3.594522334,0.194247099,0.0,1.1,2.4,6.6,0.421,0.429,0.5,-0.866025404,0.402080217,-0.915604445,-0.008,0.0,6.6,0.011956521739130433,0.060417744853871976,0.8238747553816047,27.007035876629516,0
3542.167999,6.181162237,0.200147748,0.6,0.7,1.8,6.6,0.415,0.426,0.5,-0.866025404,0.510169992,-0.860073589,-0.011,3.708697342,7.2,0.011956521739130433,0.10389471763828927,0.8121330724070449,27.95909457092524,0
3544.196424,2.065280169,0.231104895,10.6,0.6,2.0,7.2,0.438,0.426,0.5,-0.866025404,0.530703526,-0.847557531,0.012,21.8919698,17.8,0.013043478260869566,0.034713811379646756,0.8571428571428571,27.2774391861099,0
3538.757668,5.442971695,0.206039909,14.3,11.2,12.3,16.5,0.474,0.458,0.5,-0.866025404,0.574391706,-0.818580581,0.016,77.83449524,30.8,0.029891304347826088,0.09148700287790647,0.9275929549902152,31.768050909956692,1
3545.521389,1.796002255,0.201253232,4.7,25.5,26.6,30.8,0.481,0.471,0.5,-0.866025404,0.485039609,-0.874492183,0.01,8.4412106,35.5,0.05579710144927536,0.030187712279093802,0.9412915851272016,31.376262980159876,1
3537.739235,2.325918576,0.215582122,23.7,29.6,30.9,35.4,0.49,0.487,0.5,-0.866025404,0.400343031,-0.916365352,0.003,55.12427025,59.1,0.06413043478260869,0.03909469521066251,0.958904109589041,32.50518153529545,1
3543.030169,5.149744651,0.196239866,18.0,42.7,53.9,56.4,0.488,0.486,0.5,-0.866025404,0.508532126,-0.861043017,0.002,92.69540371,74.4,0.10217391304347825,0.08655836004793341,0.9549902152641878,35.33341378110276,1
3542.896935,2.55492218,0.22024557,122.3,46.4,71.9,74.4,0.492,0.493,0.5,-0.866025404,0.616449202,-0.78739468,-0.001,312.4669826,196.7,0.13478260869565217,0.042943852353523417,0.9628180039138943,35.564160035848616,1
3540.107023,1.610164527,0.1829386,157.2,164.0,194.2,196.6,0.491,0.492,0.5,-0.866025404,0.482617136,-0.875831434,-0.001,253.1178637,353.8,0.3561594202898551,0.027064099350520673,0.9608610567514677,43.88413149465386,1
3537.354629,2.596997858,0.201887871,3.3,297.5,350.8,353.2,0.49,0.491,0.5,-0.866025404,0.551407028,-0.834236351,-0.001,8.570092933,356.5,0.639855072463768,0.04365107221244936,0.958904109589041,55.67085835259543,1
3544.178549,5.16389796,0.209947273,0.0,282.8,343.5,356.1,0.488,0.49,0.5,-0.866025404,0.495025439,-0.868878481,-0.002,0.0,356.1,0.645108695652174,0.08679625285608532,0.9549902152641878,57.05794186969515,1
3537.241741,4.160862914,0.212586032,0.0,160.5,329.2,355.8,0.489,0.49,0.5,-0.866025404,0.619501981,-0.784995093,-0.001,0.0,355.8,0.6445652173913043,0.06993695700041525,0.9569471624266145,56.58913227846307,1
3538.796117,4.236140219,0.184703534,0.0,3.3,324.5,355.8,0.482,0.485,0.5,-0.866025404,0.622682359,-0.782474715,-0.003,0.0,355.8,0.6445652173913043,0.07120223916704904,0.9432485322896281,56.21613183935249,1
3542.442368,3.552153126,0.230714242,0.3,0.0,300.8,355.4,0.475,0.479,0.5,-0.866025404,0.427300825,-0.904109509,-0.004,1.065645938,355.7,0.6438405797101449,0.05970559125994618,0.9295499021526418,55.43128799078343,1
3546.39983,2.229130126,0.204100561,0.4,0.3,283.1,355.0,0.47,0.475,0.5,-0.866025404,0.50343669,-0.864032117,-0.005,0.891652051,355.4,0.6431159420289855,0.03746784765387063,0.9197651663405088,54.441628100990805,1
3537.659335,2.577743007,0.207804786,3.8,0.7,161.2,355.4,0.471,0.472,0.5,-0.866025404,0.52771204,-0.849423336,-0.001,9.795423428,359.2,0.6438405797101449,0.043327431247998115,0.9217221135029353,54.7051095309338,1
3542.787869,2.425743616,0.238168865,1.9,4.5,7.8,359.2,0.476,0.474,0.5,-0.866025404,0.357074137,-0.934076047,0.002,4.608912871,361.1,0.6507246376811594,0.04077258262833117,0.9315068493150684,55.197368465548365,1
3540.28893,5.035883974,0.223559688,5.7,6.1,6.4,360.5,0.479,0.477,0.5,-0.866025404,0.589830389,-0.807527159,0.002,28.70453865,366.2,0.6530797101449275,0.0846445576862661,0.9373776908023482,56.78385586045553,1
3543.69418,5.735458298,0.22310455,11.4,11.4,12.1,355.6,0.484,0.483,0.5,-0.866025404,0.372736984,-0.927937035,0.001,65.3842246,367.0,0.6442028985507247,0.09640320016678657,0.9471624266144814,57.07508474546702,1
3546.529088,2.687632758,0.214438447,9.1,19.0,23.5,352.7,0.484,0.485,0.5,-0.866025404,0.396249531,-0.918142859,-0.001,24.4574581,361.8,0.6389492753623188,0.04517448916586763,0.9471624266144814,55.32807848790322,1
3539.685903,2.362616813,0.238155969,4.2,26.2,32.6,357.1,0.482,0.484,0.5,-0.866025404,0.490859781,-0.871238587,-0.002,9.922990615,361.3,0.6469202898550726,0.039711529525108286,0.9432485322896281,55.36561344864499,1
3546.55927,2.758497979,0.240201051,6.5,24.7,36.5,337.6,0.48,0.481,0.5,-0.866025404,0.514494331,-0.85749378,-0.001,17.93023686,344.1,0.6115942028985508,0.046365611780656554,0.9393346379647749,54.034775608304976,1
3545.706263,6.193938964,0.202020175,3.1,19.8,42.6,326.1,0.476,0.479,1.22e-16,-1.0,0.608877975,-0.793263898,-0.003,19.20121079,329.2,0.5907608695652175,0.10410947246806232,0.9315068493150684,54.69892443610262,1
3543.070559,2.568100093,0.216342044,5.0,13.8,41.9,206.9,0.475,0.476,1.22e-16,-1.0,0.538523988,-0.842610179,-0.001,12.84050046,211.9,0.37481884057971016,0.04316535043069756,0.9295499021526418,44.17421120068858,1
3544.582367,4.949846647,0.181942249,6.4,14.6,45.0,54.7,0.485,0.483,1.22e-16,-1.0,0.487475358,-0.873136745,0.002,31.67901854,61.1,0.09909420289855073,0.08319841803610274,0.949119373776908,34.93330187033236,1
3545.64888,2.083699526,0.227234018,11.5,14.5,45.7,57.8,0.483,0.485,1.22e-16,-1.0,0.543760836,-0.839240224,-0.002,23.96254455,69.3,0.10471014492753623,0.03502340912538116,0.9452054794520548,33.59527245442453,1
3545.034686,4.801321887,0.233426904,12.3,22.9,45.8,69.3,0.488,0.488,1.22e-16,-1.0,0.368822068,-0.929500017,0.0,59.05625921,81.6,0.12554347826086956,0.08070197199394481,0.9549902152641878,36.09250474817876,1
3540.267077,2.722594333,0.214587647,21.8,30.2,49.0,81.6,0.49,0.491,1.22e-16,-1.0,0.630677483,-0.776045045,-0.001,59.35255646,103.4,0.14782608695652172,0.04576213317577115,0.958904109589041,36.053030761205235,1
3545.126041,5.685888708,0.191149916,4.5,45.6,66.6,103.4,0.488,0.488,1.22e-16,-1.0,0.558681674,-0.829382172,0.0,25.58649918,107.9,0.18731884057971016,0.09557002052208025,0.9549902152641878,39.00956069677645,1
3540.135188,1.61612927,0.205617149,9.5,38.6,64.6,107.6,0.49,0.49,1.22e-16,-1.0,0.364793586,-0.931088417,0.0,15.35322806,117.1,0.19492753623188405,0.027164356432604758,0.958904109589041,37.37915542992474,1
3545.670793,4.00128907,0.218972637,1.8,35.8,71.0,116.7,0.486,0.487,1.22e-16,-1.0,0.620678743,-0.784064983,-0.001,7.202320326,118.5,0.21141304347826087,0.06725479483913166,0.9510763209393346,39.00645521248442,1
3539.554661,4.816579522,0.233171094,1.0,15.8,67.8,114.7,0.486,0.487,1.22e-16,-1.0,0.510280325,-0.860008134,-0.001,4.816579522,115.7,0.20778985507246378,0.08095842662486587,0.9510763209393346,39.27263662982456,1
3542.722609,5.217519671,0.218706671,13.9,12.3,62.4,113.8,0.486,0.486,1.22e-16,-1.0,0.423265927,-0.906005494,0.0,72.52352343,127.7,0.20615942028985507,0.08769754169304211,0.9510763209393346,39.409592690565496,1
3543.929236,6.001763197,0.224500262,11.3,16.7,64.8,122.0,0.488,0.49,1.22e-16,-1.0,0.54809573,-0.836415609,-0.002,67.81992413,133.3,0.2210144927536232,0.10087932799298749,0.9549902152641878,40.51666600786019,1
3541.257912,4.629262641,0.2113539,14.7,26.2,63.8,121.9,0.489,0.49,1.22e-16,-1.0,0.403811896,-0.914842037,-0.001,68.05016082,136.6,0.22083333333333335,0.07780995167562632,0.9569471624266145,39.876046756400555,1
3544.829725,2.143028728,0.212417535,12.0,39.9,56.7,127.5,0.49,0.492,1.22e-16,-1.0,0.602076561,-0.79843836,-0.002,25.71634474,139.5,0.23097826086956522,0.03602063108027466,0.958904109589041,39.086872654862084,1
3546.253559,5.117588058,0.193433527,11.0,38.0,64.2,135.3,0.491,0.491,1.22e-16,-1.0,0.346470797,-0.938060759,0.0,56.29346864,146.3,0.24510869565217394,0.08601786296634155,0.9608610567514677,41.21071541762124,1
3538.862531,4.140237112,0.207790184,6.3,37.7,65.7,139.8,0.487,0.488,1.22e-16,-1.0,0.456081566,-0.889937978,-0.001,26.08349381,146.1,0.25326086956521743,0.06959027270502077,0.9530332681017613,40.809141006812155,1
3537.334427,1.998086064,0.208655929,5.7,29.3,70.2,143.0,0.488,0.49,1.22e-16,-1.0,0.560970973,-0.827835471,-0.002,11.38909056,148.7,0.25905797101449274,0.033584393917645165,0.9549902152641878,40.0195571160347,1
3543.265164,2.201767854,0.184259717,5.3,23.0,74.9,143.7,0.486,0.487,1.22e-16,-1.0,0.623813189,-0.781573481,-0.001,11.66936963,149.0,0.2603260869565217,0.037007934871390126,0.9510763209393346,40.05557115258261,1
3543.021869,5.641871095,0.231105814,10.5,17.3,66.3,142.6,0.49,0.49,1.22e-16,-1.0,0.482614198,-0.875833053,0.0,59.2396465,153.1,0.2583333333333333,0.09483016007215196,0.958904109589041,41.945361423169125,1
